epoch,best_auc_TRAIN_vs_self/epoch,best_auc_TRAIN_vs_self/acc_yinda_level0,best_auc_TRAIN_vs_self/auc_yinda_level0,best_auc_TRAIN_vs_self/mean_average_precision_at_r_level0,best_auc_TRAIN_vs_self/precision_at_1_level0,best_auc_TRAIN_vs_self/r_precision_level0,best_auc_TRAIN_vs_self/best_epoch,best_auc_TRAIN_vs_self/best_accuracy
212,212.0,0.9088050127029419,0.9645781517028809,0.7131012082099915,0.8553459048271179,0.7980875372886658,210.0,0.9379523992538452
213,213.0,0.9150943160057068,0.9647561311721802,0.7134554386138916,0.849056601524353,0.7982823848724365,213.0,0.9399252533912659
214,214.0,0.902515709400177,0.9650231599807739,0.7140548825263977,0.849056601524353,0.7987618446350098,213.0,0.9399252533912659
215,215.0,0.902515709400177,0.9653346538543701,0.715944766998291,0.8553459048271179,0.8004353046417236,213.0,0.9399252533912659
216,216.0,0.8993710875511169,0.9650676250457764,0.7168626189231873,0.8553459048271179,0.8011979460716248,213.0,0.9399252533912659
217,217.0,0.8836477994918823,0.965156614780426,0.7167947888374329,0.849056601524353,0.8010656833648682,213.0,0.9399252533912659
218,218.0,0.8836477994918823,0.9652011394500732,0.7181923389434814,0.8427672982215881,0.8023645877838135,213.0,0.9399252533912659
219,219.0,0.9119496941566467,0.9660911560058594,0.7197470664978027,0.849056601524353,0.8032724261283875,213.0,0.9399252533912659
220,220.0,0.9088050127029419,0.9660911560058594,0.7190538644790649,0.849056601524353,0.8020889163017273,213.0,0.9399252533912659
221,221.0,0.9088050127029419,0.9662691354751587,0.7192655801773071,0.8459119200706482,0.8023147583007812,213.0,0.9399252533912659
222,222.0,0.9056603908538818,0.9659576416015625,0.7190313935279846,0.8522012829780579,0.8024225831031799,213.0,0.9399252533912659
223,223.0,0.8993710875511169,0.9660911560058594,0.7195374965667725,0.8553459048271179,0.8029912114143372,213.0,0.9399252533912659
224,224.0,0.9056603908538818,0.9663136601448059,0.7196998596191406,0.8553459048271179,0.8029608726501465,213.0,0.9399252533912659
225,225.0,0.9056603908538818,0.9665361046791077,0.7203333973884583,0.8427672982215881,0.8031697869300842,213.0,0.9399252533912659
226,226.0,0.9150943160057068,0.9669811129570007,0.721164345741272,0.8459119200706482,0.8034979104995728,226.0,0.9410377144813538
227,227.0,0.9119496941566467,0.9671146273612976,0.7214519381523132,0.8459119200706482,0.8037071824073792,226.0,0.9410377144813538
228,228.0,0.8899371027946472,0.9672036170959473,0.720492422580719,0.8459119200706482,0.8027835488319397,226.0,0.9410377144813538
229,229.0,0.8899371027946472,0.9668476581573486,0.7199351787567139,0.849056601524353,0.8023216724395752,226.0,0.9410377144813538
230,230.0,0.8962264060974121,0.9671146273612976,0.7207474112510681,0.8459119200706482,0.8027679324150085,226.0,0.9410377144813538
231,231.0,0.9150943160057068,0.967470645904541,0.7233104109764099,0.8459119200706482,0.8051722645759583,231.0,0.9412825107574463
232,232.0,0.9119496941566467,0.967470645904541,0.725048840045929,0.8584905862808228,0.8064701557159424,231.0,0.9412825107574463
233,233.0,0.9119496941566467,0.9679156541824341,0.7251702547073364,0.8553459048271179,0.8063660860061646,231.0,0.9412825107574463
234,234.0,0.9088050127029419,0.9680046439170837,0.7261734008789062,0.8616352081298828,0.8070394396781921,231.0,0.9412825107574463
235,235.0,0.9088050127029419,0.9680491089820862,0.7270412445068359,0.8616352081298828,0.8077729940414429,231.0,0.9412825107574463
236,236.0,0.9088050127029419,0.9682716131210327,0.7280540466308594,0.8616352081298828,0.8087136149406433,231.0,0.9412825107574463
237,237.0,0.9119496941566467,0.9684051275253296,0.7282829880714417,0.8584905862808228,0.8089374899864197,231.0,0.9412825107574463
238,238.0,0.9088050127029419,0.9683161377906799,0.7277047038078308,0.8584905862808228,0.8082818388938904,231.0,0.9412825107574463
239,239.0,0.8993710875511169,0.9684051275253296,0.727456271648407,0.8616352081298828,0.8080589771270752,231.0,0.9412825107574463
240,240.0,0.9088050127029419,0.9684496521949768,0.7285772562026978,0.8616352081298828,0.8087894320487976,231.0,0.9412825107574463
241,241.0,0.9088050127029419,0.968761146068573,0.7293524742126465,0.8522012829780579,0.8093712329864502,231.0,0.9412825107574463
242,242.0,0.9056603908538818,0.9688056111335754,0.7301384210586548,0.8522012829780579,0.8101193904876709,231.0,0.9412825107574463
243,243.0,0.9088050127029419,0.9688056111335754,0.7304072380065918,0.8553459048271179,0.810329020023346,231.0,0.9412825107574463
244,244.0,0.902515709400177,0.9688501358032227,0.73068767786026,0.849056601524353,0.8104793429374695,231.0,0.9412825107574463
245,245.0,0.9088050127029419,0.9699181318283081,0.7325154542922974,0.8522012829780579,0.812048077583313,231.0,0.9412825107574463
246,246.0,0.9056603908538818,0.9700071215629578,0.7325969338417053,0.8553459048271179,0.8120043277740479,231.0,0.9412825107574463
247,247.0,0.9056603908538818,0.970318615436554,0.7332269549369812,0.8584905862808228,0.81231689453125,231.0,0.9412825107574463
248,248.0,0.9150943160057068,0.970318615436554,0.7340114116668701,0.8616352081298828,0.8128383755683899,248.0,0.9427064657211304
249,249.0,0.9056603908538818,0.970318615436554,0.7337315678596497,0.8647798895835876,0.8126605153083801,248.0,0.9427064657211304
250,250.0,0.8962264060974121,0.9702296257019043,0.7331241965293884,0.8553459048271179,0.8121689558029175,248.0,0.9427064657211304
251,251.0,0.9119496941566467,0.9704521298408508,0.734261691570282,0.8584905862808228,0.813004732131958,248.0,0.9427064657211304
252,252.0,0.9150943160057068,0.9712530970573425,0.7353564500808716,0.8616352081298828,0.8134949803352356,252.0,0.9431737065315247
253,253.0,0.9182389974594116,0.9713420867919922,0.73570716381073,0.8616352081298828,0.8135375380516052,253.0,0.9447905421257019
254,254.0,0.9150943160057068,0.9716091156005859,0.7365081906318665,0.8710691928863525,0.814136266708374,253.0,0.9447905421257019
255,255.0,0.8993710875511169,0.9712530970573425,0.7360070943832397,0.8710691928863525,0.8136157393455505,253.0,0.9447905421257019
256,256.0,0.8962264060974121,0.9712086319923401,0.7363324761390686,0.8679245114326477,0.8140209913253784,253.0,0.9447905421257019
257,257.0,0.9088050127029419,0.9712976217269897,0.7368066310882568,0.8647798895835876,0.8144232630729675,253.0,0.9447905421257019
258,258.0,0.9150943160057068,0.9714311361312866,0.7375161051750183,0.8679245114326477,0.8149608969688416,253.0,0.9447905421257019
259,259.0,0.9182389974594116,0.972054123878479,0.7384980916976929,0.8616352081298828,0.8157377243041992,259.0,0.9451465606689453
260,260.0,0.9150943160057068,0.9715201258659363,0.7392550706863403,0.8584905862808228,0.8167858123779297,259.0,0.9451465606689453
261,261.0,0.9182389974594116,0.9716536402702332,0.7396963834762573,0.8584905862808228,0.8169788718223572,259.0,0.9451465606689453
262,262.0,0.9150943160057068,0.9718760848045349,0.7401031255722046,0.8553459048271179,0.8172937035560608,259.0,0.9451465606689453
263,263.0,0.9056603908538818,0.9721876382827759,0.7406414151191711,0.8584905862808228,0.8173995614051819,259.0,0.9451465606689453
264,264.0,0.9150943160057068,0.9726325869560242,0.7415676116943359,0.8710691928863525,0.817592442035675,259.0,0.9451465606689453
265,265.0,0.9213836193084717,0.9733890891075134,0.7417004108428955,0.8647798895835876,0.8171125650405884,265.0,0.9473863840103149
266,266.0,0.9150943160057068,0.9735671281814575,0.7425425052642822,0.8679245114326477,0.8179060220718384,265.0,0.9473863840103149
267,267.0,0.9150943160057068,0.9736561179161072,0.7429677844047546,0.8742138147354126,0.8182045221328735,265.0,0.9473863840103149
268,268.0,0.9150943160057068,0.9737451076507568,0.7436641454696655,0.8710691928863525,0.8187586069107056,265.0,0.9473863840103149
269,269.0,0.9182389974594116,0.9741011261940002,0.7429161667823792,0.8742138147354126,0.8176523447036743,265.0,0.9473863840103149
270,270.0,0.9213836193084717,0.9742791056632996,0.7433752417564392,0.8836477994918823,0.8178762197494507,270.0,0.947831392288208
271,271.0,0.9213836193084717,0.9744126200675964,0.7443783283233643,0.8836477994918823,0.8186960220336914,271.0,0.9478981494903564
272,272.0,0.9213836193084717,0.9745460748672485,0.7448347210884094,0.893081784248352,0.8191741108894348,272.0,0.9479648470878601
273,273.0,0.9213836193084717,0.9743680953979492,0.745544970035553,0.893081784248352,0.8199229836463928,272.0,0.9479648470878601
274,274.0,0.8962264060974121,0.9744570851325989,0.7452213764190674,0.893081784248352,0.8194764256477356,272.0,0.9479648470878601
275,275.0,0.8962264060974121,0.9745905995368958,0.7455820441246033,0.8899371027946472,0.8196860551834106,272.0,0.9479648470878601
276,276.0,0.9213836193084717,0.9748576283454895,0.7461577653884888,0.8962264060974121,0.8199080228805542,276.0,0.948120653629303
277,277.0,0.9213836193084717,0.9747241139411926,0.7474597692489624,0.8867924809455872,0.8211160898208618,276.0,0.948120653629303
278,278.0,0.9182389974594116,0.9744570851325989,0.7476032972335815,0.8867924809455872,0.82137131690979,276.0,0.948120653629303
279,279.0,0.9088050127029419,0.9744126200675964,0.7480959296226501,0.8805031180381775,0.8220003843307495,276.0,0.948120653629303
280,280.0,0.9213836193084717,0.9747685790061951,0.7482141256332397,0.8836477994918823,0.8217752575874329,276.0,0.948120653629303
281,281.0,0.9213836193084717,0.9751245975494385,0.7482791543006897,0.893081784248352,0.8214015364646912,281.0,0.9482541084289551
282,282.0,0.9213836193084717,0.9753916263580322,0.7478066086769104,0.8993710875511169,0.820655345916748,282.0,0.948387622833252
283,283.0,0.9213836193084717,0.9751691222190857,0.7484028935432434,0.8899371027946472,0.8213739991188049,282.0,0.948387622833252
284,284.0,0.8962264060974121,0.9749020934104919,0.7491207122802734,0.8899371027946472,0.8225113749504089,282.0,0.948387622833252
285,285.0,0.9088050127029419,0.9751245975494385,0.750282883644104,0.8836477994918823,0.8234810829162598,282.0,0.948387622833252
286,286.0,0.9213836193084717,0.9749466180801392,0.7507794499397278,0.8836477994918823,0.8238953948020935,282.0,0.948387622833252
287,287.0,0.9245283007621765,0.9751691222190857,0.7519583702087402,0.893081784248352,0.8251801133155823,287.0,0.9498487114906311
288,288.0,0.9245283007621765,0.9753916263580322,0.7524163126945496,0.893081784248352,0.8256135582923889,288.0,0.949959933757782
289,289.0,0.9213836193084717,0.9752581119537354,0.7518055438995361,0.8867924809455872,0.8246283531188965,288.0,0.949959933757782
290,290.0,0.9213836193084717,0.9757921099662781,0.7510179281234741,0.8962264060974121,0.8232386708259583,288.0,0.949959933757782
291,291.0,0.9213836193084717,0.9761036038398743,0.7510172724723816,0.8993710875511169,0.8230156898498535,288.0,0.949959933757782
292,292.0,0.9213836193084717,0.976059079170227,0.7513024210929871,0.8993710875511169,0.8231803178787231,288.0,0.949959933757782
293,293.0,0.9182389974594116,0.9761036038398743,0.7512809634208679,0.8899371027946472,0.823226273059845,288.0,0.949959933757782
294,294.0,0.9056603908538818,0.9761480689048767,0.7513660788536072,0.8899371027946472,0.8233771920204163,288.0,0.949959933757782
295,295.0,0.9150943160057068,0.976059079170227,0.752199649810791,0.902515709400177,0.8241525888442993,288.0,0.949959933757782
296,296.0,0.9213836193084717,0.976059079170227,0.7527450323104858,0.893081784248352,0.8246297836303711,288.0,0.949959933757782
297,297.0,0.9245283007621765,0.9761925935745239,0.7548673152923584,0.8867924809455872,0.8267490863800049,297.0,0.9503604769706726
298,298.0,0.9213836193084717,0.9761480689048767,0.7552900910377502,0.8867924809455872,0.8271527290344238,297.0,0.9503604769706726
299,299.0,0.9213836193084717,0.9761480689048767,0.7557140588760376,0.8899371027946472,0.8274828791618347,297.0,0.9503604769706726
300,300.0,0.9213836193084717,0.9761925935745239,0.7560880184173584,0.8993710875511169,0.8277811408042908,297.0,0.9503604769706726
301,301.0,0.9213836193084717,0.9762371182441711,0.7564734816551208,0.8962264060974121,0.8282734751701355,297.0,0.9503604769706726
302,302.0,0.9119496941566467,0.976059079170227,0.7562853097915649,0.8993710875511169,0.8281705975532532,297.0,0.9503604769706726
303,303.0,0.9119496941566467,0.9758810997009277,0.756108283996582,0.8962264060974121,0.8279916048049927,297.0,0.9503604769706726
304,304.0,0.9213836193084717,0.9765040874481201,0.7570023536682129,0.8962264060974121,0.8284818530082703,297.0,0.9503604769706726
305,305.0,0.9213836193084717,0.976637601852417,0.7574226260185242,0.893081784248352,0.8287650346755981,297.0,0.9503604769706726
306,306.0,0.9182389974594116,0.976637601852417,0.7571730017662048,0.8962264060974121,0.8285870552062988,297.0,0.9503604769706726
307,307.0,0.9213836193084717,0.9768601059913635,0.7577130794525146,0.8962264060974121,0.8289158940315247,297.0,0.9503604769706726
308,308.0,0.9245283007621765,0.9770826101303101,0.7578659057617188,0.8899371027946472,0.828704833984375,308.0,0.9508054256439209
309,309.0,0.9245283007621765,0.9772605895996094,0.7566283941268921,0.893081784248352,0.8271515965461731,309.0,0.9508944749832153
310,310.0,0.9182389974594116,0.9772605895996094,0.7565415501594543,0.8993710875511169,0.8269734978675842,309.0,0.9508944749832153
311,311.0,0.9213836193084717,0.9775276184082031,0.7566766738891602,0.893081784248352,0.8268847465515137,309.0,0.9508944749832153
312,312.0,0.9245283007621765,0.9775276184082031,0.7580888867378235,0.8899371027946472,0.8282140493392944,312.0,0.9510279297828674
313,313.0,0.9213836193084717,0.9773051142692566,0.7597037553787231,0.893081784248352,0.8299322128295898,312.0,0.9510279297828674
314,314.0,0.9213836193084717,0.9772605895996094,0.7600519061088562,0.8962264060974121,0.8302006125450134,312.0,0.9510279297828674
315,315.0,0.9213836193084717,0.9774830937385559,0.7602243423461914,0.8962264060974121,0.8301855325698853,312.0,0.9510279297828674
316,316.0,0.9213836193084717,0.9776166081428528,0.7605285048484802,0.8962264060974121,0.8303803205490112,312.0,0.9510279297828674
317,317.0,0.9213836193084717,0.9775720834732056,0.7603949308395386,0.8962264060974121,0.830186665058136,312.0,0.9510279297828674
318,318.0,0.9213836193084717,0.9775720834732056,0.7606136798858643,0.8962264060974121,0.8304116725921631,312.0,0.9510279297828674
319,319.0,0.9213836193084717,0.9777055978775024,0.7611175775527954,0.8993710875511169,0.8306351900100708,312.0,0.9510279297828674
320,320.0,0.9213836193084717,0.977928102016449,0.7612264752388,0.8993710875511169,0.8305755853652954,312.0,0.9510279297828674
321,321.0,0.9245283007621765,0.978195071220398,0.7615229487419128,0.8962264060974121,0.8306650519371033,321.0,0.9513617157936096
322,322.0,0.9245283007621765,0.9781506061553955,0.7615847587585449,0.893081784248352,0.8308312296867371,321.0,0.9513617157936096
323,323.0,0.9182389974594116,0.9781060814857483,0.7615330815315247,0.893081784248352,0.8306366205215454,321.0,0.9513617157936096
324,324.0,0.9182389974594116,0.9778391122817993,0.7617518901824951,0.8962264060974121,0.831040620803833,321.0,0.9513617157936096
325,325.0,0.9213836193084717,0.9782840609550476,0.7624149918556213,0.8993710875511169,0.8312637209892273,321.0,0.9513617157936096
326,326.0,0.9245283007621765,0.9785956144332886,0.7627738118171692,0.9088050127029419,0.8313080072402954,326.0,0.9515619277954102
327,327.0,0.9276729822158813,0.9785956144332886,0.7631763219833374,0.902515709400177,0.831666111946106,327.0,0.953134298324585
328,328.0,0.9213836193084717,0.9783285856246948,0.7634527087211609,0.9088050127029419,0.8321607708930969,327.0,0.953134298324585
329,329.0,0.9182389974594116,0.9782395958900452,0.7633122205734253,0.9056603908538818,0.8321322202682495,327.0,0.953134298324585
330,330.0,0.9182389974594116,0.9781060814857483,0.7633227705955505,0.9088050127029419,0.8321771025657654,327.0,0.953134298324585
331,331.0,0.9245283007621765,0.9784621000289917,0.7637155055999756,0.902515709400177,0.8323099613189697,327.0,0.953134298324585
332,332.0,0.9276729822158813,0.9789960980415344,0.7642902135848999,0.9150943160057068,0.8324889540672302,332.0,0.9533345103263855
333,333.0,0.9276729822158813,0.9788180589675903,0.7645310163497925,0.9119496941566467,0.8325789570808411,332.0,0.9533345103263855
334,334.0,0.9213836193084717,0.9790850877761841,0.7644482851028442,0.9150943160057068,0.8324602842330933,332.0,0.9533345103263855
335,335.0,0.9245283007621765,0.9789515733718872,0.7646765112876892,0.9150943160057068,0.8325347900390625,332.0,0.9533345103263855
336,336.0,0.9245283007621765,0.9790405631065369,0.7648214101791382,0.9150943160057068,0.8326390981674194,332.0,0.9533345103263855
337,337.0,0.9308176040649414,0.9791296124458313,0.7652992606163025,0.9088050127029419,0.8330115675926208,337.0,0.954973578453064
338,338.0,0.9339622855186462,0.9792630672454834,0.7657502889633179,0.9088050127029419,0.833503782749176,338.0,0.9566126465797424
339,339.0,0.9339622855186462,0.9792630672454834,0.7660059332847595,0.9088050127029419,0.8336086869239807,338.0,0.9566126465797424
340,340.0,0.9308176040649414,0.979930579662323,0.7663688659667969,0.9119496941566467,0.8335328698158264,338.0,0.9566126465797424
341,341.0,0.9308176040649414,0.979930579662323,0.7664800882339478,0.9119496941566467,0.833638072013855,338.0,0.9566126465797424
342,342.0,0.9308176040649414,0.979663610458374,0.766356885433197,0.9119496941566467,0.83368319272995,338.0,0.9566126465797424
343,343.0,0.9213836193084717,0.9793075919151306,0.7663267254829407,0.9119496941566467,0.8338793516159058,338.0,0.9566126465797424
344,344.0,0.9182389974594116,0.9792630672454834,0.7662097811698914,0.9150943160057068,0.8337910771369934,338.0,0.9566126465797424
345,345.0,0.9182389974594116,0.979663610458374,0.7664810419082642,0.9119496941566467,0.8338956832885742,338.0,0.9566126465797424
346,346.0,0.9245283007621765,0.9797526001930237,0.7670671343803406,0.9150943160057068,0.8342976570129395,338.0,0.9566126465797424
347,347.0,0.9276729822158813,0.9798415899276733,0.7674776315689087,0.9119496941566467,0.8344910144805908,338.0,0.9566126465797424
348,348.0,0.9339622855186462,0.979930579662323,0.7680492401123047,0.9088050127029419,0.8350422978401184,348.0,0.9569464325904846
349,349.0,0.9339622855186462,0.979930579662323,0.7683192491531372,0.9088050127029419,0.8353548049926758,348.0,0.9569464325904846
350,350.0,0.9339622855186462,0.9799751043319702,0.7683503031730652,0.9119496941566467,0.8353109955787659,350.0,0.9569686651229858
351,351.0,0.9308176040649414,0.9797526001930237,0.7682567834854126,0.902515709400177,0.8352509140968323,350.0,0.9569686651229858
352,352.0,0.9245283007621765,0.9797970652580261,0.7681092023849487,0.9056603908538818,0.8351027369499207,350.0,0.9569686651229858
353,353.0,0.9308176040649414,0.9798860549926758,0.7686004042625427,0.9119496941566467,0.835400402545929,350.0,0.9569686651229858
354,354.0,0.9308176040649414,0.9797526001930237,0.7687884569168091,0.9088050127029419,0.8355647325515747,350.0,0.9569686651229858
355,355.0,0.9308176040649414,0.979930579662323,0.7691775560379028,0.9088050127029419,0.8358492255210876,350.0,0.9569686651229858
356,356.0,0.9245283007621765,0.9800640940666199,0.7690367102622986,0.9056603908538818,0.8357303738594055,350.0,0.9569686651229858
357,357.0,0.9245283007621765,0.9800195693969727,0.769244372844696,0.9088050127029419,0.8358493447303772,350.0,0.9569686651229858
358,358.0,0.9339622855186462,0.9803310632705688,0.7696509957313538,0.9088050127029419,0.8360428214073181,358.0,0.9571466445922852
359,359.0,0.9245283007621765,0.9803755879402161,0.7695673704147339,0.9150943160057068,0.8358500599861145,358.0,0.9571466445922852
360,360.0,0.9213836193084717,0.9803755879402161,0.7696269154548645,0.9182389974594116,0.835746169090271,358.0,0.9571466445922852
361,361.0,0.9276729822158813,0.9802865982055664,0.7699623107910156,0.9119496941566467,0.8358798623085022,358.0,0.9571466445922852
362,362.0,0.9308176040649414,0.9804645776748657,0.7705742716789246,0.9213836193084717,0.8363569378852844,358.0,0.9571466445922852
363,363.0,0.9308176040649414,0.9804645776748657,0.7708513736724854,0.9182389974594116,0.8364909291267395,358.0,0.9571466445922852
364,364.0,0.9308176040649414,0.9803755879402161,0.7708654403686523,0.9213836193084717,0.8365216851234436,358.0,0.9571466445922852
365,365.0,0.9182389974594116,0.9805091023445129,0.7706605195999146,0.9150943160057068,0.8363745212554932,358.0,0.9571466445922852
366,366.0,0.9308176040649414,0.9809095859527588,0.770887553691864,0.9119496941566467,0.8363288044929504,358.0,0.9571466445922852
367,367.0,0.9276729822158813,0.9810431003570557,0.7707850337028503,0.9088050127029419,0.836269736289978,358.0,0.9571466445922852
368,368.0,0.9276729822158813,0.9809540510177612,0.7710941433906555,0.9088050127029419,0.8365532159805298,358.0,0.9571466445922852
369,369.0,0.9308176040649414,0.9809985756874084,0.7713028788566589,0.9150943160057068,0.8365830183029175,358.0,0.9571466445922852
370,370.0,0.9308176040649414,0.9811765551567078,0.7717185020446777,0.9182389974594116,0.8368214964866638,358.0,0.9571466445922852
371,371.0,0.9308176040649414,0.9812656044960022,0.7718780040740967,0.9213836193084717,0.8368967175483704,358.0,0.9571466445922852
372,372.0,0.9308176040649414,0.981221079826355,0.7721723914146423,0.9213836193084717,0.8371503353118896,358.0,0.9571466445922852
373,373.0,0.9308176040649414,0.9812656044960022,0.7723535895347595,0.9150943160057068,0.8371801376342773,358.0,0.9571466445922852
374,374.0,0.9213836193084717,0.9810431003570557,0.7721028923988342,0.9182389974594116,0.8368979692459106,358.0,0.9571466445922852
375,375.0,0.9150943160057068,0.9809540510177612,0.7722302079200745,0.9150943160057068,0.8370330929756165,358.0,0.9571466445922852
376,376.0,0.9276729822158813,0.9812656044960022,0.7727137804031372,0.9150943160057068,0.8374492526054382,358.0,0.9571466445922852
377,377.0,0.9308176040649414,0.9812656044960022,0.773149847984314,0.9150943160057068,0.8377603888511658,358.0,0.9571466445922852
378,378.0,0.9276729822158813,0.9813100695610046,0.7732315063476562,0.9119496941566467,0.8379263281822205,358.0,0.9571466445922852
379,379.0,0.9276729822158813,0.981221079826355,0.7735146284103394,0.9119496941566467,0.8380898237228394,358.0,0.9571466445922852
380,380.0,0.9213836193084717,0.9809985756874084,0.7738917469978333,0.9119496941566467,0.8387927412986755,358.0,0.9571466445922852
381,381.0,0.9213836193084717,0.9809985756874084,0.7748104333877563,0.9088050127029419,0.839837372303009,358.0,0.9571466445922852
382,382.0,0.9276729822158813,0.9810431003570557,0.7754676938056946,0.9150943160057068,0.8403134346008301,358.0,0.9571466445922852
383,383.0,0.9339622855186462,0.981221079826355,0.7752977013587952,0.9150943160057068,0.8397895693778992,383.0,0.9575916528701782
384,384.0,0.9339622855186462,0.9811765551567078,0.7752342820167542,0.9150943160057068,0.8394169807434082,383.0,0.9575916528701782
385,385.0,0.9339622855186462,0.9813100695610046,0.775334358215332,0.9088050127029419,0.8393720984458923,385.0,0.9576361775398254
386,386.0,0.9308176040649414,0.9815770983695984,0.7753560543060303,0.9088050127029419,0.83925461769104,385.0,0.9576361775398254
387,387.0,0.9276729822158813,0.9817105531692505,0.7752832174301147,0.9088050127029419,0.8391515612602234,385.0,0.9576361775398254
388,388.0,0.9276729822158813,0.9817996025085449,0.7753632664680481,0.902515709400177,0.8390774726867676,385.0,0.9576361775398254
389,389.0,0.9276729822158813,0.9818440675735474,0.7757440209388733,0.9088050127029419,0.839346170425415,385.0,0.9576361775398254
390,390.0,0.9308176040649414,0.9818885922431946,0.775741696357727,0.9119496941566467,0.8392568826675415,385.0,0.9576361775398254
391,391.0,0.9308176040649414,0.9821110963821411,0.7761223912239075,0.9088050127029419,0.8395696878433228,385.0,0.9576361775398254
392,392.0,0.9308176040649414,0.9820220470428467,0.7762757539749146,0.902515709400177,0.8397198915481567,385.0,0.9576361775398254
393,393.0,0.9308176040649414,0.9819775819778442,0.7764967083930969,0.9088050127029419,0.8398693203926086,385.0,0.9576361775398254
394,394.0,0.9276729822158813,0.9820220470428467,0.7765440940856934,0.9056603908538818,0.8399002552032471,385.0,0.9576361775398254
395,395.0,0.9245283007621765,0.9820220470428467,0.776296854019165,0.902515709400177,0.8394982814788818,385.0,0.9576361775398254
396,396.0,0.9308176040649414,0.9821555614471436,0.7768222093582153,0.9088050127029419,0.8398701548576355,385.0,0.9576361775398254
397,397.0,0.9308176040649414,0.9822000861167908,0.7772098183631897,0.9088050127029419,0.8400920033454895,385.0,0.9576361775398254
398,398.0,0.9308176040649414,0.9822000861167908,0.7775220274925232,0.9056603908538818,0.840346097946167,385.0,0.9576361775398254
399,399.0,0.9308176040649414,0.9823335409164429,0.7774484753608704,0.9056603908538818,0.8402280211448669,385.0,0.9576361775398254
400,400.0,0.9213836193084717,0.9822890758514404,0.7771516442298889,0.902515709400177,0.8399905562400818,385.0,0.9576361775398254
