~iteration~,epoch,acc_yinda_level0,auc_yinda_level0,mean_average_precision_at_r_level0,precision_at_1_level0,r_precision_level0,best_epoch,best_accuracy
60,60,0.8888888888888888,0.9600000000000001,0.8122724069156989,0.8666666666666667,0.8568376068376068,59,0.9600000000000001
61,61,0.8888888888888888,0.9600000000000001,0.8128347280379071,0.8666666666666667,0.8574074074074073,59,0.9600000000000001
62,62,0.8888888888888888,0.9600000000000001,0.812461441613761,0.8666666666666667,0.8574074074074073,59,0.9600000000000001
63,63,0.8666666666666667,0.9600000000000001,0.8106589314666717,0.8666666666666667,0.8556980056980057,59,0.9600000000000001
64,64,0.8666666666666667,0.9600000000000001,0.8106368013143886,0.8666666666666667,0.8556980056980057,59,0.9600000000000001
65,65,0.8666666666666667,0.9600000000000001,0.8109137546944033,0.8666666666666667,0.8556980056980057,59,0.9600000000000001
66,66,0.8666666666666667,0.9600000000000001,0.8109748991882438,0.8666666666666667,0.8556980056980057,59,0.9600000000000001
67,67,0.8888888888888888,0.9600000000000001,0.8117517274730557,0.8666666666666667,0.8568376068376068,59,0.9600000000000001
68,68,0.8888888888888888,0.9600000000000001,0.8114763961152526,0.8666666666666667,0.8568376068376068,59,0.9600000000000001
69,69,0.8888888888888888,0.9600000000000001,0.8114210425047785,0.8666666666666667,0.8568376068376068,59,0.9600000000000001
70,70,0.8888888888888888,0.9600000000000001,0.8139662135904232,0.8666666666666667,0.8623931623931624,59,0.9600000000000001
71,71,0.8666666666666667,0.9600000000000001,0.8133023457682594,0.8666666666666667,0.8618233618233619,59,0.9600000000000001
72,72,0.8888888888888888,0.9550000000000001,0.8127018294674477,0.8666666666666667,0.8612535612535612,59,0.9600000000000001
73,73,0.8888888888888888,0.9550000000000001,0.8126194559157005,0.8666666666666667,0.8612535612535612,59,0.9600000000000001
74,74,0.8888888888888888,0.9550000000000001,0.8146662439011739,0.8666666666666667,0.8623931623931624,59,0.9600000000000001
75,75,0.8888888888888888,0.9550000000000001,0.815157674699653,0.8666666666666667,0.8629629629629629,59,0.9600000000000001
76,76,0.8888888888888888,0.9550000000000001,0.8153858605337162,0.8666666666666667,0.8635327635327635,59,0.9600000000000001
77,77,0.8888888888888888,0.9550000000000001,0.8151005734145754,0.8666666666666667,0.8635327635327635,59,0.9600000000000001
78,78,0.8888888888888888,0.9550000000000001,0.8156182832323485,0.8666666666666667,0.8635327635327635,59,0.9600000000000001
79,79,0.8888888888888888,0.9550000000000001,0.8193947955704491,0.888888888888889,0.8641025641025641,59,0.9600000000000001
80,80,0.8888888888888888,0.9550000000000001,0.8195016377617821,0.888888888888889,0.8641025641025641,59,0.9600000000000001
81,81,0.9111111111111111,0.9550000000000001,0.8197026423075395,0.888888888888889,0.8646723646723646,59,0.9600000000000001
82,82,0.9111111111111111,0.9550000000000001,0.8195741490512309,0.888888888888889,0.8646723646723646,59,0.9600000000000001
83,83,0.9111111111111111,0.9550000000000001,0.8197569834685712,0.888888888888889,0.8646723646723646,59,0.9600000000000001
84,84,0.9111111111111111,0.9550000000000001,0.819268086313249,0.888888888888889,0.8641025641025641,59,0.9600000000000001
85,85,0.9111111111111111,0.9550000000000001,0.8191958067402257,0.888888888888889,0.8641025641025641,59,0.9600000000000001
86,86,0.9111111111111111,0.9550000000000001,0.8187617021344633,0.888888888888889,0.8641025641025641,59,0.9600000000000001
87,87,0.9111111111111111,0.9550000000000001,0.8190193059418488,0.888888888888889,0.8641025641025641,59,0.9600000000000001
88,88,0.9111111111111111,0.9550000000000001,0.8151495204162341,0.888888888888889,0.8585470085470086,59,0.9600000000000001
89,89,0.9111111111111111,0.9550000000000001,0.8148235118892536,0.888888888888889,0.8585470085470086,59,0.9600000000000001
90,90,0.9111111111111111,0.9550000000000001,0.814516944884075,0.888888888888889,0.8585470085470086,59,0.9600000000000001
91,91,0.9111111111111111,0.9550000000000001,0.8172507963186453,0.888888888888889,0.8641025641025641,59,0.9600000000000001
92,92,0.9111111111111111,0.9550000000000001,0.8171657827803289,0.888888888888889,0.8641025641025641,59,0.9600000000000001
93,93,0.9111111111111111,0.9550000000000001,0.817386093438156,0.888888888888889,0.8641025641025641,59,0.9600000000000001
94,94,0.9111111111111111,0.9550000000000001,0.8143128140867552,0.8666666666666667,0.8641025641025641,59,0.9600000000000001
95,95,0.9111111111111111,0.9550000000000001,0.8141091909138826,0.8666666666666667,0.8641025641025641,59,0.9600000000000001
96,96,0.9111111111111111,0.9550000000000001,0.8142343424098275,0.8666666666666667,0.8641025641025641,59,0.9600000000000001
97,97,0.9111111111111111,0.9550000000000001,0.8145039620687757,0.8666666666666667,0.8641025641025641,59,0.9600000000000001
98,98,0.8888888888888888,0.9550000000000001,0.8148059288779513,0.8666666666666667,0.8641025641025641,59,0.9600000000000001
99,99,0.8666666666666667,0.9550000000000001,0.8120279773690692,0.8666666666666667,0.8585470085470086,59,0.9600000000000001
100,100,0.9111111111111111,0.9550000000000001,0.8146076545116886,0.8666666666666667,0.8641025641025641,59,0.9600000000000001
101,101,0.9111111111111111,0.9550000000000001,0.8144002815841608,0.8666666666666667,0.8641025641025641,59,0.9600000000000001
102,102,0.8888888888888888,0.9550000000000001,0.8129982173135565,0.888888888888889,0.8629629629629629,59,0.9600000000000001
103,103,0.8888888888888888,0.9550000000000001,0.8128849911520778,0.888888888888889,0.8629629629629629,59,0.9600000000000001
104,104,0.8888888888888888,0.9550000000000001,0.811721476014766,0.888888888888889,0.8629629629629629,59,0.9600000000000001
105,105,0.8888888888888888,0.9550000000000001,0.8118478274927586,0.888888888888889,0.8629629629629629,59,0.9600000000000001
106,106,0.8888888888888888,0.9550000000000001,0.8120184871192428,0.888888888888889,0.8629629629629629,59,0.9600000000000001
107,107,0.8888888888888888,0.9550000000000001,0.8122106821801743,0.888888888888889,0.8629629629629629,59,0.9600000000000001
108,108,0.8666666666666667,0.9550000000000001,0.8120318942092253,0.888888888888889,0.8629629629629629,59,0.9600000000000001
109,109,0.8666666666666667,0.9550000000000001,0.812266710085737,0.888888888888889,0.8629629629629629,59,0.9600000000000001
110,110,0.8888888888888888,0.9550000000000001,0.8126423769975232,0.888888888888889,0.8629629629629629,59,0.9600000000000001
111,111,0.9111111111111111,0.9550000000000001,0.8128162356184658,0.888888888888889,0.8629629629629629,59,0.9600000000000001
112,112,0.8888888888888888,0.9550000000000001,0.8119731466720833,0.888888888888889,0.8629629629629629,59,0.9600000000000001
113,113,0.8666666666666667,0.9550000000000001,0.8117227747137167,0.888888888888889,0.8629629629629629,59,0.9600000000000001
114,114,0.8666666666666667,0.9550000000000001,0.81150625348378,0.888888888888889,0.8629629629629629,59,0.9600000000000001
115,115,0.8666666666666667,0.95,0.8078405997862812,0.888888888888889,0.8568376068376068,59,0.9600000000000001
116,116,0.8666666666666667,0.9450000000000001,0.8110297978849815,0.888888888888889,0.8623931623931624,59,0.9600000000000001
117,117,0.8666666666666667,0.9450000000000001,0.8112380647377136,0.888888888888889,0.8623931623931624,59,0.9600000000000001
118,118,0.8666666666666667,0.9450000000000001,0.8118376877217041,0.888888888888889,0.8629629629629629,59,0.9600000000000001
119,119,0.8666666666666667,0.9450000000000001,0.8116481827703114,0.888888888888889,0.8629629629629629,59,0.9600000000000001
120,120,0.8666666666666667,0.9450000000000001,0.8112672775471664,0.888888888888889,0.8623931623931624,59,0.9600000000000001
121,121,0.8666666666666667,0.9450000000000001,0.8111636336621555,0.888888888888889,0.8623931623931624,59,0.9600000000000001
122,122,0.8666666666666667,0.9450000000000001,0.8099495511336225,0.888888888888889,0.8618233618233619,59,0.9600000000000001
123,123,0.8666666666666667,0.9450000000000001,0.8095743143695229,0.888888888888889,0.8618233618233619,59,0.9600000000000001
124,124,0.8666666666666667,0.9450000000000001,0.805827660653644,0.8666666666666667,0.8618233618233619,59,0.9600000000000001
125,125,0.8666666666666667,0.9450000000000001,0.8055023634505217,0.8666666666666667,0.8618233618233619,59,0.9600000000000001
126,126,0.8666666666666667,0.9450000000000001,0.8034716821807499,0.8666666666666667,0.8568376068376068,59,0.9600000000000001
127,127,0.8666666666666667,0.9450000000000001,0.8064508342264598,0.888888888888889,0.8568376068376068,59,0.9600000000000001
128,128,0.8666666666666667,0.9450000000000001,0.8079393272966796,0.888888888888889,0.8574074074074073,59,0.9600000000000001
129,129,0.8666666666666667,0.9450000000000001,0.8083698411796246,0.888888888888889,0.8574074074074073,59,0.9600000000000001
130,130,0.8444444444444444,0.9450000000000001,0.8074867809223141,0.888888888888889,0.8568376068376068,59,0.9600000000000001
131,131,0.8444444444444444,0.9450000000000001,0.8072637510085297,0.888888888888889,0.8562678062678064,59,0.9600000000000001
132,132,0.8666666666666667,0.9450000000000001,0.8082133439889964,0.888888888888889,0.8568376068376068,59,0.9600000000000001
133,133,0.8666666666666667,0.9450000000000001,0.8083041905361037,0.888888888888889,0.8568376068376068,59,0.9600000000000001
134,134,0.8666666666666667,0.94,0.8086426701624275,0.888888888888889,0.8568376068376068,59,0.9600000000000001
135,135,0.8666666666666667,0.94,0.8086975027197888,0.888888888888889,0.8568376068376068,59,0.9600000000000001
136,136,0.8666666666666667,0.94,0.8084601171290035,0.888888888888889,0.8568376068376068,59,0.9600000000000001
137,137,0.8666666666666667,0.94,0.808234606749123,0.888888888888889,0.8568376068376068,59,0.9600000000000001
138,138,0.8666666666666667,0.94,0.8070408092581787,0.888888888888889,0.8574074074074073,59,0.9600000000000001
139,139,0.8666666666666667,0.94,0.8074995286736318,0.888888888888889,0.8629629629629629,59,0.9600000000000001
140,140,0.8666666666666667,0.94,0.8072472192546558,0.888888888888889,0.8629629629629629,59,0.9600000000000001
141,141,0.8666666666666667,0.94,0.8039448936439493,0.8666666666666667,0.8629629629629629,59,0.9600000000000001
142,142,0.8666666666666667,0.9349999999999999,0.8035746470177302,0.8666666666666667,0.8629629629629629,59,0.9600000000000001
143,143,0.8666666666666667,0.9349999999999999,0.8038946515989267,0.8666666666666667,0.8629629629629629,59,0.9600000000000001
144,144,0.8666666666666667,0.9349999999999999,0.8037093675290553,0.8666666666666667,0.8629629629629629,59,0.9600000000000001
145,145,0.8666666666666667,0.9349999999999999,0.8069334532298121,0.888888888888889,0.8629629629629629,59,0.9600000000000001
146,146,0.8666666666666667,0.94,0.8104344319787684,0.888888888888889,0.8629629629629629,59,0.9600000000000001
147,147,0.8666666666666667,0.94,0.8109270438504298,0.888888888888889,0.8629629629629629,59,0.9600000000000001
148,148,0.8666666666666667,0.94,0.811028807572145,0.888888888888889,0.8629629629629629,59,0.9600000000000001
149,149,0.8666666666666667,0.94,0.8105858384737338,0.888888888888889,0.8629629629629629,59,0.9600000000000001
150,150,0.8666666666666667,0.94,0.8078547679069216,0.888888888888889,0.8629629629629629,59,0.9600000000000001
151,151,0.8666666666666667,0.94,0.8042668073428714,0.8666666666666667,0.8629629629629629,59,0.9600000000000001
152,152,0.8444444444444444,0.94,0.804074033333803,0.8666666666666667,0.8629629629629629,59,0.9600000000000001
153,153,0.8444444444444444,0.94,0.8037389850729104,0.8666666666666667,0.8629629629629629,59,0.9600000000000001
154,154,0.8666666666666667,0.94,0.8042166094863321,0.8666666666666667,0.8629629629629629,59,0.9600000000000001
155,155,0.8666666666666667,0.94,0.8052205287094132,0.8666666666666667,0.8629629629629629,59,0.9600000000000001
156,156,0.8666666666666667,0.94,0.808186749127367,0.888888888888889,0.8629629629629629,59,0.9600000000000001
157,157,0.8666666666666667,0.94,0.8049684186839496,0.8666666666666667,0.8629629629629629,59,0.9600000000000001
158,158,0.8666666666666667,0.94,0.8046819401011404,0.8666666666666667,0.8629629629629629,59,0.9600000000000001
159,159,0.8666666666666667,0.9349999999999999,0.8044553743119033,0.8666666666666667,0.8629629629629629,59,0.9600000000000001
160,160,0.8666666666666667,0.9349999999999999,0.8046806550256147,0.8666666666666667,0.8629629629629629,59,0.9600000000000001
161,161,0.8666666666666667,0.9349999999999999,0.8052602812878628,0.8666666666666667,0.8629629629629629,59,0.9600000000000001
162,162,0.8666666666666667,0.9349999999999999,0.8085165204440286,0.888888888888889,0.8629629629629629,59,0.9600000000000001
163,163,0.8666666666666667,0.9349999999999999,0.8089263528779015,0.888888888888889,0.8629629629629629,59,0.9600000000000001
164,164,0.8666666666666667,0.94,0.8089113696579406,0.888888888888889,0.8629629629629629,59,0.9600000000000001
165,165,0.8666666666666667,0.9349999999999999,0.805502481088735,0.8666666666666667,0.8623931623931624,59,0.9600000000000001
166,166,0.8444444444444444,0.9349999999999999,0.8046304155989268,0.8666666666666667,0.8623931623931624,59,0.9600000000000001
167,167,0.8444444444444444,0.9349999999999999,0.8036542247554209,0.8666666666666667,0.8623931623931624,59,0.9600000000000001
168,168,0.8444444444444444,0.9349999999999999,0.8038068112840064,0.8666666666666667,0.8623931623931624,59,0.9600000000000001
169,169,0.8444444444444444,0.9349999999999999,0.8037577930229793,0.8666666666666667,0.8623931623931624,59,0.9600000000000001
170,170,0.8666666666666667,0.9299999999999999,0.8036633248241123,0.8666666666666667,0.8623931623931624,59,0.9600000000000001
171,171,0.8666666666666667,0.9299999999999999,0.8030391516910395,0.8666666666666667,0.8623931623931624,59,0.9600000000000001
172,172,0.8888888888888888,0.9299999999999999,0.8023597436218618,0.8666666666666667,0.8623931623931624,59,0.9600000000000001
173,173,0.9111111111111111,0.9299999999999999,0.7989201448563557,0.8666666666666667,0.8568376068376068,59,0.9600000000000001
174,174,0.8444444444444444,0.9299999999999999,0.7991710143806313,0.8666666666666667,0.8568376068376068,59,0.9600000000000001
175,175,0.8444444444444444,0.9299999999999999,0.802824898252477,0.8666666666666667,0.8623931623931624,59,0.9600000000000001
176,176,0.8444444444444444,0.9299999999999999,0.8035792841786,0.8666666666666667,0.8623931623931624,59,0.9600000000000001
177,177,0.8444444444444444,0.9299999999999999,0.803066194153589,0.8666666666666667,0.8623931623931624,59,0.9600000000000001
178,178,0.8444444444444444,0.9299999999999999,0.8024243169849115,0.8666666666666667,0.8623931623931624,59,0.9600000000000001
179,179,0.8444444444444444,0.9299999999999999,0.8032117676369276,0.8666666666666667,0.8629629629629629,59,0.9600000000000001
180,180,0.8666666666666667,0.9299999999999999,0.8032649408159566,0.8666666666666667,0.8629629629629629,59,0.9600000000000001
181,181,0.8666666666666667,0.9299999999999999,0.8042431495218536,0.8666666666666667,0.8635327635327635,59,0.9600000000000001
182,182,0.8444444444444444,0.9299999999999999,0.8041133756039438,0.8666666666666667,0.8635327635327635,59,0.9600000000000001
183,183,0.8444444444444444,0.9299999999999999,0.8049368358323395,0.8666666666666667,0.8635327635327635,59,0.9600000000000001
184,184,0.8444444444444444,0.9299999999999999,0.8089986789498597,0.888888888888889,0.8641025641025641,59,0.9600000000000001
185,185,0.8444444444444444,0.9349999999999999,0.8099864454003094,0.888888888888889,0.8641025641025641,59,0.9600000000000001
186,186,0.8666666666666667,0.9349999999999999,0.8101532721683273,0.888888888888889,0.8641025641025641,59,0.9600000000000001
187,187,0.8444444444444444,0.9349999999999999,0.810311676438319,0.888888888888889,0.8641025641025641,59,0.9600000000000001
188,188,0.8888888888888888,0.9349999999999999,0.8099463030769195,0.888888888888889,0.8635327635327635,59,0.9600000000000001
189,189,0.8888888888888888,0.9349999999999999,0.8069617708352465,0.8666666666666667,0.8641025641025641,59,0.9600000000000001
190,190,0.8888888888888888,0.9299999999999999,0.8067263729932044,0.8666666666666667,0.8641025641025641,59,0.9600000000000001
191,191,0.8666666666666667,0.9299999999999999,0.8067883575861645,0.8666666666666667,0.8646723646723646,59,0.9600000000000001
192,192,0.8666666666666667,0.9299999999999999,0.8066331271460336,0.8666666666666667,0.8646723646723646,59,0.9600000000000001
193,193,0.8666666666666667,0.9299999999999999,0.8068686495869113,0.8666666666666667,0.8646723646723646,59,0.9600000000000001
194,194,0.8888888888888888,0.9299999999999999,0.8068766004809886,0.8666666666666667,0.8646723646723646,59,0.9600000000000001
195,195,0.8888888888888888,0.9349999999999999,0.810164054214166,0.888888888888889,0.8641025641025641,59,0.9600000000000001
196,196,0.8888888888888888,0.9349999999999999,0.8105732054298548,0.888888888888889,0.8641025641025641,59,0.9600000000000001
197,197,0.8666666666666667,0.9349999999999999,0.8116031633887968,0.888888888888889,0.8641025641025641,59,0.9600000000000001
198,198,0.8888888888888888,0.9349999999999999,0.8104030748738025,0.888888888888889,0.8646723646723646,59,0.9600000000000001
199,199,0.9111111111111111,0.9299999999999999,0.8097242563977483,0.888888888888889,0.8652421652421651,59,0.9600000000000001
200,200,0.9111111111111111,0.9299999999999999,0.8070654360328803,0.8666666666666667,0.8652421652421651,59,0.9600000000000001
