epoch,best_auc_TOTAL_vs_self/epoch,best_auc_TOTAL_vs_self/acc_yinda_level0,best_auc_TOTAL_vs_self/auc_yinda_level0,best_auc_TOTAL_vs_self/mean_average_precision_at_r_level0,best_auc_TOTAL_vs_self/precision_at_1_level0,best_auc_TOTAL_vs_self/r_precision_level0,best_auc_TOTAL_vs_self/best_epoch,best_auc_TOTAL_vs_self/best_accuracy
216,216.0,0.9288793206214905,0.9739828705787659,0.8263726830482483,0.9116379022598267,0.879158079624176,214.0,0.9757256507873535
217,217.0,0.9331896305084229,0.9736301302909851,0.8329710960388184,0.9116379022598267,0.8823675513267517,214.0,0.9757256507873535
218,218.0,0.8491379022598267,0.9742318391799927,0.8244868516921997,0.9116379022598267,0.879234790802002,214.0,0.9757256507873535
219,219.0,0.931034505367279,0.9731737375259399,0.8389208912849426,0.9051724076271057,0.8881431221961975,214.0,0.9757256507873535
220,220.0,0.9353448152542114,0.9734849333763123,0.8340103626251221,0.9008620977401733,0.8847968578338623,214.0,0.9757256507873535
221,221.0,0.7758620977401733,0.9736820459365845,0.821657121181488,0.9137930870056152,0.8753976821899414,214.0,0.9757256507873535
222,222.0,0.8081896305084229,0.973962128162384,0.8263517618179321,0.9116379022598267,0.8788273334503174,214.0,0.9757256507873535
223,223.0,0.9353448152542114,0.9739206433296204,0.8282675743103027,0.9030172228813171,0.8798009157180786,214.0,0.9757256507873535
224,224.0,0.931034505367279,0.9736509323120117,0.8340522050857544,0.8965517282485962,0.8842686414718628,214.0,0.9757256507873535
225,225.0,0.8943965435028076,0.9740036129951477,0.8255298733711243,0.9030172228813171,0.8776769042015076,214.0,0.9757256507873535
226,226.0,0.931034505367279,0.9738999009132385,0.8334822654724121,0.9073275923728943,0.8834792971611023,214.0,0.9757256507873535
227,227.0,0.9396551847457886,0.974086582660675,0.8434528708457947,0.9224137663841248,0.8888303637504578,214.0,0.9757256507873535
228,228.0,0.8620689511299133,0.9737753868103027,0.8153094053268433,0.8965517282485962,0.8732379078865051,214.0,0.9757256507873535
229,229.0,0.9288793206214905,0.9729040265083313,0.8288017511367798,0.9051724076271057,0.8825065493583679,214.0,0.9757256507873535
230,230.0,0.9288793206214905,0.9727380275726318,0.8244602680206299,0.9094827771186829,0.8787739872932434,214.0,0.9757256507873535
231,231.0,0.8318965435028076,0.9738894701004028,0.8270108103752136,0.9008620977401733,0.8810114860534668,214.0,0.9757256507873535
232,232.0,0.8857758641242981,0.9745015501976013,0.828418493270874,0.9051724076271057,0.8808560371398926,214.0,0.9757256507873535
233,233.0,0.931034505367279,0.9746260046958923,0.8328490257263184,0.9051724076271057,0.8832471370697021,214.0,0.9757256507873535
234,234.0,0.9245689511299133,0.9758501052856445,0.8349215984344482,0.8943965435028076,0.8847841620445251,234.0,0.9758501052856445
235,235.0,0.9159482717514038,0.9760575890541077,0.834138810634613,0.892241358757019,0.8846738934516907,235.0,0.9760575890541077
236,236.0,0.9159482717514038,0.9760368466377258,0.8336167931556702,0.892241358757019,0.8845693469047546,235.0,0.9760575890541077
237,237.0,0.9288793206214905,0.9763065576553345,0.8381457328796387,0.892241358757019,0.8862929940223694,237.0,0.9763065576553345
238,238.0,0.8879310488700867,0.9759538769721985,0.8390620350837708,0.9116379022598267,0.8877267837524414,237.0,0.9763065576553345
239,239.0,0.9159482717514038,0.9754766821861267,0.826223611831665,0.9030172228813171,0.8759215474128723,237.0,0.9763065576553345
240,240.0,0.732758641242981,0.9752691984176636,0.8169105648994446,0.9008620977401733,0.8718084096908569,237.0,0.9763065576553345
241,241.0,0.7780172228813171,0.9749580025672913,0.8318074345588684,0.8965517282485962,0.8832899332046509,237.0,0.9763065576553345
242,242.0,0.9353448152542114,0.9746882915496826,0.8345844745635986,0.8987069129943848,0.8835150599479675,237.0,0.9763065576553345
243,243.0,0.9331896305084229,0.9741592407226562,0.8330494165420532,0.9051724076271057,0.8824558854103088,237.0,0.9763065576553345
244,244.0,0.9267241358757019,0.9749787449836731,0.8388530015945435,0.9051724076271057,0.8858779668807983,237.0,0.9763065576553345
245,245.0,0.9030172228813171,0.9751031994819641,0.8338542580604553,0.9094827771186829,0.882884681224823,237.0,0.9763065576553345
246,246.0,0.9353448152542114,0.9748334884643555,0.8380171060562134,0.9008620977401733,0.8858451843261719,237.0,0.9763065576553345
247,247.0,0.9245689511299133,0.9746052622795105,0.8382165431976318,0.920258641242981,0.8855119943618774,237.0,0.9763065576553345
248,248.0,0.9224137663841248,0.974543035030365,0.8362380266189575,0.9094827771186829,0.8846319317817688,237.0,0.9763065576553345
249,249.0,0.9288793206214905,0.9741280674934387,0.8367579579353333,0.8987069129943848,0.8856547474861145,237.0,0.9763065576553345
250,250.0,0.9116379022598267,0.9746260046958923,0.8376079797744751,0.9094827771186829,0.8857536315917969,237.0,0.9763065576553345
251,251.0,0.9267241358757019,0.9745222926139832,0.842474639415741,0.9094827771186829,0.8876988887786865,237.0,0.9763065576553345
252,252.0,0.931034505367279,0.9741696119308472,0.8431459665298462,0.9116379022598267,0.8882471323013306,237.0,0.9763065576553345
253,253.0,0.9353448152542114,0.9742318391799927,0.8431418538093567,0.9116379022598267,0.8883758187294006,237.0,0.9763065576553345
254,254.0,0.9331896305084229,0.974190354347229,0.8431268930435181,0.9137930870056152,0.8884546756744385,237.0,0.9763065576553345
255,255.0,0.7844827771186829,0.974989116191864,0.8305562734603882,0.9159482717514038,0.8819395899772644,237.0,0.9763065576553345
256,256.0,0.931034505367279,0.9746882915496826,0.8331657648086548,0.9030172228813171,0.8834971785545349,237.0,0.9763065576553345
257,257.0,0.9331896305084229,0.9745222926139832,0.8304307460784912,0.9116379022598267,0.8811323046684265,237.0,0.9763065576553345
258,258.0,0.9396551847457886,0.9752899408340454,0.8307551145553589,0.8987069129943848,0.8823052644729614,237.0,0.9763065576553345
259,259.0,0.9288793206214905,0.9753106832504272,0.8331581950187683,0.9073275923728943,0.8829583525657654,237.0,0.9763065576553345
260,260.0,0.9181034564971924,0.9752069711685181,0.8339919447898865,0.9051724076271057,0.8832671642303467,237.0,0.9763065576553345
261,261.0,0.9116379022598267,0.9752277135848999,0.8334189057350159,0.9051724076271057,0.8829659819602966,237.0,0.9763065576553345
262,262.0,0.9159482717514038,0.9752899408340454,0.8331977128982544,0.9030172228813171,0.8828925490379333,237.0,0.9763065576553345
263,263.0,0.9288793206214905,0.9755181670188904,0.8371917605400085,0.9073275923728943,0.8848020434379578,237.0,0.9763065576553345
264,264.0,0.931034505367279,0.9753729104995728,0.8348140716552734,0.9137930870056152,0.8822773694992065,237.0,0.9763065576553345
265,265.0,0.9159482717514038,0.9745222926139832,0.828321635723114,0.9159482717514038,0.8791453838348389,237.0,0.9763065576553345
266,266.0,0.9353448152542114,0.9739828705787659,0.8354113698005676,0.8943965435028076,0.8827159404754639,237.0,0.9763065576553345
267,267.0,0.9353448152542114,0.9745534062385559,0.8345717191696167,0.892241358757019,0.8835342526435852,237.0,0.9763065576553345
268,268.0,0.9375,0.974190354347229,0.8348807692527771,0.9051724076271057,0.8831233382225037,237.0,0.9763065576553345
269,269.0,0.9418103694915771,0.9745845198631287,0.8356907963752747,0.8965517282485962,0.8848069310188293,237.0,0.9763065576553345
270,270.0,0.8383620977401733,0.9747090339660645,0.8334686756134033,0.9008620977401733,0.8832690715789795,237.0,0.9763065576553345
271,271.0,0.9137930870056152,0.9753314256668091,0.8365660309791565,0.8943965435028076,0.8847380876541138,237.0,0.9763065576553345
272,272.0,0.9245689511299133,0.9754144549369812,0.8363571763038635,0.9008620977401733,0.8847294449806213,237.0,0.9763065576553345
273,273.0,0.9267241358757019,0.9753729104995728,0.8359943628311157,0.9030172228813171,0.8844457864761353,237.0,0.9763065576553345
274,274.0,0.9267241358757019,0.9753314256668091,0.8359301686286926,0.9030172228813171,0.8844336271286011,237.0,0.9763065576553345
275,275.0,0.9267241358757019,0.9753106832504272,0.8359634280204773,0.9030172228813171,0.8844625949859619,237.0,0.9763065576553345
276,276.0,0.9288793206214905,0.975570023059845,0.8431791067123413,0.9094827771186829,0.8869504332542419,237.0,0.9763065576553345
277,277.0,0.8534482717514038,0.9749994874000549,0.8290199637413025,0.9159482717514038,0.8816741108894348,237.0,0.9763065576553345
278,278.0,0.9353448152542114,0.9750824570655823,0.8277897834777832,0.9181034564971924,0.8802124261856079,237.0,0.9763065576553345
279,279.0,0.931034505367279,0.9749372601509094,0.8268826603889465,0.9181034564971924,0.8790440559387207,237.0,0.9763065576553345
280,280.0,0.9267241358757019,0.9755389094352722,0.831254243850708,0.9051724076271057,0.8813826441764832,237.0,0.9763065576553345
281,281.0,0.931034505367279,0.9750409722328186,0.8360621333122253,0.9094827771186829,0.8841548562049866,237.0,0.9763065576553345
282,282.0,0.931034505367279,0.9750202298164368,0.8372552394866943,0.8965517282485962,0.8849206566810608,237.0,0.9763065576553345
283,283.0,0.9181034564971924,0.9746052622795105,0.8329023122787476,0.9030172228813171,0.8836052417755127,237.0,0.9763065576553345
284,284.0,0.8987069129943848,0.9744393229484558,0.8287939429283142,0.9073275923728943,0.8818049430847168,237.0,0.9763065576553345
285,285.0,0.9396551847457886,0.9753106832504272,0.8345566987991333,0.8857758641242981,0.8838983774185181,237.0,0.9763065576553345
286,286.0,0.9181034564971924,0.9747505187988281,0.8339827060699463,0.8943965435028076,0.8839706778526306,237.0,0.9763065576553345
287,287.0,0.920258641242981,0.9747920036315918,0.8353661894798279,0.8943965435028076,0.8852974772453308,237.0,0.9763065576553345
288,288.0,0.9267241358757019,0.9750202298164368,0.8394221663475037,0.8943965435028076,0.8874342441558838,237.0,0.9763065576553345
289,289.0,0.9245689511299133,0.9756218791007996,0.8390490412712097,0.8965517282485962,0.8866001963615417,237.0,0.9763065576553345
290,290.0,0.920258641242981,0.9757049083709717,0.837791919708252,0.8965517282485962,0.8860990405082703,237.0,0.9763065576553345
291,291.0,0.9288793206214905,0.9754559397697449,0.8419287204742432,0.8965517282485962,0.8874388337135315,237.0,0.9763065576553345
292,292.0,0.931034505367279,0.9750617146492004,0.8423514366149902,0.9008620977401733,0.8881019353866577,237.0,0.9763065576553345
293,293.0,0.9331896305084229,0.974895715713501,0.8433051705360413,0.9073275923728943,0.8886865377426147,237.0,0.9763065576553345
294,294.0,0.9008620977401733,0.9754766821861267,0.8351672291755676,0.9116379022598267,0.8835927844047546,237.0,0.9763065576553345
295,295.0,0.9353448152542114,0.975435197353363,0.8259209394454956,0.892241358757019,0.8783427476882935,237.0,0.9763065576553345
296,296.0,0.9375,0.974543035030365,0.8326789736747742,0.8965517282485962,0.8833844661712646,237.0,0.9763065576553345
297,297.0,0.9288793206214905,0.97477126121521,0.8299544453620911,0.9073275923728943,0.8806712627410889,237.0,0.9763065576553345
298,298.0,0.9288793206214905,0.9748542308807373,0.8294042348861694,0.9137930870056152,0.8795424699783325,237.0,0.9763065576553345
299,299.0,0.9418103694915771,0.9750824570655823,0.8304886817932129,0.8987069129943848,0.881057858467102,237.0,0.9763065576553345
300,300.0,0.9245689511299133,0.975435197353363,0.8332955241203308,0.9008620977401733,0.8825390338897705,237.0,0.9763065576553345
301,301.0,0.9267241358757019,0.9759123921394348,0.8356547951698303,0.9008620977401733,0.8839999437332153,237.0,0.9763065576553345
302,302.0,0.9288793206214905,0.9760990738868713,0.8374595642089844,0.8987069129943848,0.8851587772369385,237.0,0.9763065576553345
303,303.0,0.9288793206214905,0.9760990738868713,0.8379219770431519,0.8987069129943848,0.8854174613952637,237.0,0.9763065576553345
304,304.0,0.9288793206214905,0.9760575890541077,0.8382691740989685,0.8965517282485962,0.8856756091117859,237.0,0.9763065576553345
305,305.0,0.9288793206214905,0.9760368466377258,0.8383871912956238,0.8965517282485962,0.885737419128418,237.0,0.9763065576553345
306,306.0,0.9288793206214905,0.976016104221344,0.838470458984375,0.8943965435028076,0.885765016078949,237.0,0.9763065576553345
307,307.0,0.9288793206214905,0.9760368466377258,0.8385778665542603,0.892241358757019,0.8858622908592224,237.0,0.9763065576553345
308,308.0,0.9288793206214905,0.9760783314704895,0.8386904001235962,0.8900862336158752,0.8859730958938599,237.0,0.9763065576553345
309,309.0,0.9288793206214905,0.9760990738868713,0.838767409324646,0.8900862336158752,0.8860494494438171,237.0,0.9763065576553345
310,310.0,0.9288793206214905,0.9760783314704895,0.8388338685035706,0.8900862336158752,0.8861047029495239,237.0,0.9763065576553345
311,311.0,0.9267241358757019,0.9760990738868713,0.8389221429824829,0.8900862336158752,0.886208176612854,237.0,0.9763065576553345
312,312.0,0.9267241358757019,0.9761198163032532,0.8389288187026978,0.892241358757019,0.8862009048461914,237.0,0.9763065576553345
313,313.0,0.9288793206214905,0.9762028455734253,0.8389782309532166,0.8900862336158752,0.8860825300216675,237.0,0.9763065576553345
314,314.0,0.8987069129943848,0.9762858152389526,0.8356085419654846,0.9137930870056152,0.8838886022567749,237.0,0.9763065576553345
315,315.0,0.9375,0.9757463932037354,0.8354464769363403,0.9073275923728943,0.8846443891525269,237.0,0.9763065576553345
316,316.0,0.8879310488700867,0.9750202298164368,0.8296723365783691,0.920258641242981,0.8793133497238159,237.0,0.9763065576553345
317,317.0,0.931034505367279,0.9756011366844177,0.8377006649971008,0.9159482717514038,0.8839251399040222,237.0,0.9763065576553345
318,318.0,0.9245689511299133,0.9759953618049622,0.8354530334472656,0.892241358757019,0.8833237886428833,237.0,0.9763065576553345
319,319.0,0.9245689511299133,0.9752277135848999,0.8320602178573608,0.8987069129943848,0.8815310597419739,237.0,0.9763065576553345
320,320.0,0.9224137663841248,0.9754144549369812,0.836424708366394,0.9008620977401733,0.883277177810669,237.0,0.9763065576553345
321,321.0,0.9224137663841248,0.9756011366844177,0.8368444442749023,0.8987069129943848,0.8834248185157776,237.0,0.9763065576553345
322,322.0,0.9224137663841248,0.9755389094352722,0.8370847105979919,0.8987069129943848,0.883770763874054,237.0,0.9763065576553345
323,323.0,0.9224137663841248,0.9755389094352722,0.8371288776397705,0.8987069129943848,0.8838707208633423,237.0,0.9763065576553345
324,324.0,0.9245689511299133,0.9756011366844177,0.8372007608413696,0.9030172228813171,0.8839590549468994,237.0,0.9763065576553345
325,325.0,0.9267241358757019,0.975559651851654,0.8373393416404724,0.9008620977401733,0.8840622305870056,237.0,0.9763065576553345
326,326.0,0.9224137663841248,0.9755803942680359,0.8375064730644226,0.9030172228813171,0.8842077255249023,237.0,0.9763065576553345
327,327.0,0.9245689511299133,0.9754766821861267,0.8377692103385925,0.9008620977401733,0.8843669891357422,237.0,0.9763065576553345
328,328.0,0.9267241358757019,0.9754766821861267,0.8386405110359192,0.9051724076271057,0.885151207447052,237.0,0.9763065576553345
329,329.0,0.9245689511299133,0.9755803942680359,0.8394932746887207,0.9051724076271057,0.8863503932952881,237.0,0.9763065576553345
330,330.0,0.9331896305084229,0.9756841659545898,0.8437110185623169,0.9030172228813171,0.8879626989364624,237.0,0.9763065576553345
331,331.0,0.9288793206214905,0.9762858152389526,0.8440855145454407,0.9094827771186829,0.8882490396499634,237.0,0.9763065576553345
332,332.0,0.943965494632721,0.9764310717582703,0.8424720764160156,0.9073275923728943,0.8883858323097229,332.0,0.9764310717582703
333,333.0,0.9331896305084229,0.976597011089325,0.8426752686500549,0.9051724076271057,0.8879472613334656,333.0,0.976597011089325
334,334.0,0.9331896305084229,0.9759746193885803,0.8367794156074524,0.8987069129943848,0.8841930627822876,333.0,0.976597011089325
335,335.0,0.9181034564971924,0.9754559397697449,0.8327028751373291,0.8987069129943848,0.8811114430427551,333.0,0.976597011089325
336,336.0,0.9245689511299133,0.9755389094352722,0.8355492353439331,0.9051724076271057,0.8831266164779663,333.0,0.976597011089325
337,337.0,0.9375,0.9757049083709717,0.8378826379776001,0.9051724076271057,0.8850929737091064,333.0,0.976597011089325
338,338.0,0.9375,0.9756426215171814,0.8377904891967773,0.9051724076271057,0.8853139877319336,333.0,0.976597011089325
339,339.0,0.9353448152542114,0.9756426215171814,0.8385388851165771,0.9051724076271057,0.8853327035903931,333.0,0.976597011089325
340,340.0,0.9267241358757019,0.9755803942680359,0.8385257124900818,0.8987069129943848,0.8852606415748596,333.0,0.976597011089325
341,341.0,0.9288793206214905,0.9753936529159546,0.8364095091819763,0.9094827771186829,0.8849813342094421,333.0,0.976597011089325
342,342.0,0.9116379022598267,0.9761821031570435,0.8413602709770203,0.9159482717514038,0.8867564797401428,333.0,0.976597011089325
343,343.0,0.9331896305084229,0.975787878036499,0.8456136584281921,0.9181034564971924,0.8888848423957825,333.0,0.976597011089325
344,344.0,0.9288793206214905,0.9753314256668091,0.8465684652328491,0.9094827771186829,0.889388918876648,333.0,0.976597011089325
345,345.0,0.9267241358757019,0.9753729104995728,0.8469070792198181,0.9116379022598267,0.8896552324295044,333.0,0.976597011089325
346,346.0,0.9267241358757019,0.9754559397697449,0.8471376895904541,0.9094827771186829,0.8898120522499084,333.0,0.976597011089325
347,347.0,0.9267241358757019,0.975435197353363,0.8473816514015198,0.9094827771186829,0.8899938464164734,333.0,0.976597011089325
348,348.0,0.9267241358757019,0.975435197353363,0.8475751876831055,0.9094827771186829,0.8901541829109192,333.0,0.976597011089325
349,349.0,0.9267241358757019,0.9754559397697449,0.8477228283882141,0.9094827771186829,0.8902173042297363,333.0,0.976597011089325
350,350.0,0.9288793206214905,0.9754766821861267,0.84788978099823,0.9073275923728943,0.8903132081031799,333.0,0.976597011089325
351,351.0,0.931034505367279,0.975435197353363,0.8480605483055115,0.9094827771186829,0.890403151512146,333.0,0.976597011089325
352,352.0,0.931034505367279,0.9754974246025085,0.848264217376709,0.9116379022598267,0.8905621767044067,333.0,0.976597011089325
353,353.0,0.931034505367279,0.9754766821861267,0.8484543561935425,0.9116379022598267,0.890728771686554,333.0,0.976597011089325
354,354.0,0.931034505367279,0.9755389094352722,0.8486445546150208,0.9137930870056152,0.8908668756484985,333.0,0.976597011089325
355,355.0,0.9331896305084229,0.9755803942680359,0.8487877249717712,0.9137930870056152,0.8909143209457397,333.0,0.976597011089325
356,356.0,0.9331896305084229,0.9755803942680359,0.8489094376564026,0.9137930870056152,0.8909828662872314,333.0,0.976597011089325
357,357.0,0.9331896305084229,0.975559651851654,0.8490013480186462,0.9116379022598267,0.8910375833511353,333.0,0.976597011089325
358,358.0,0.9331896305084229,0.975559651851654,0.8491941094398499,0.9116379022598267,0.8912244439125061,333.0,0.976597011089325
359,359.0,0.9331896305084229,0.9755181670188904,0.8493497967720032,0.9116379022598267,0.8913840055465698,333.0,0.976597011089325
360,360.0,0.9418103694915771,0.9762650728225708,0.8377724289894104,0.8965517282485962,0.8846010565757751,333.0,0.976597011089325
361,361.0,0.8405172228813171,0.9765347838401794,0.8312546610832214,0.9030172228813171,0.8808159232139587,333.0,0.976597011089325
362,362.0,0.9288793206214905,0.9763480424880981,0.833254337310791,0.8965517282485962,0.8825070858001709,333.0,0.976597011089325
363,363.0,0.9418103694915771,0.9759331345558167,0.8313429355621338,0.8987069129943848,0.8816236853599548,333.0,0.976597011089325
364,364.0,0.9267241358757019,0.9753521680831909,0.8328391909599304,0.9030172228813171,0.8812076449394226,333.0,0.976597011089325
365,365.0,0.9288793206214905,0.9752899408340454,0.8338068127632141,0.9008620977401733,0.8815587162971497,333.0,0.976597011089325
366,366.0,0.9267241358757019,0.9755803942680359,0.836361825466156,0.8900862336158752,0.8832888603210449,333.0,0.976597011089325
367,367.0,0.9267241358757019,0.9757463932037354,0.8380016088485718,0.892241358757019,0.8842862844467163,333.0,0.976597011089325
368,368.0,0.9288793206214905,0.9758708477020264,0.8387506008148193,0.892241358757019,0.8847535252571106,333.0,0.976597011089325
369,369.0,0.9288793206214905,0.9758501052856445,0.8392460942268372,0.8943965435028076,0.8851357698440552,333.0,0.976597011089325
370,370.0,0.9288793206214905,0.9758086204528809,0.8394665122032166,0.8965517282485962,0.8852543830871582,333.0,0.976597011089325
371,371.0,0.9288793206214905,0.9758501052856445,0.839579164981842,0.8965517282485962,0.8853172659873962,333.0,0.976597011089325
372,372.0,0.9288793206214905,0.9758708477020264,0.8398556709289551,0.8987069129943848,0.8855399489402771,333.0,0.976597011089325
373,373.0,0.9288793206214905,0.9759123921394348,0.8400844931602478,0.8987069129943848,0.8857482075691223,333.0,0.976597011089325
374,374.0,0.9288793206214905,0.9758915901184082,0.8402917981147766,0.8987069129943848,0.8859021067619324,333.0,0.976597011089325
375,375.0,0.9288793206214905,0.9759538769721985,0.8405018448829651,0.8987069129943848,0.8860697746276855,333.0,0.976597011089325
376,376.0,0.9288793206214905,0.9759746193885803,0.840705394744873,0.8987069129943848,0.8862374424934387,333.0,0.976597011089325
377,377.0,0.9288793206214905,0.9759538769721985,0.8408583402633667,0.9008620977401733,0.8863493204116821,333.0,0.976597011089325
378,378.0,0.9288793206214905,0.9759746193885803,0.8410701751708984,0.9008620977401733,0.8865441083908081,333.0,0.976597011089325
379,379.0,0.9288793206214905,0.9759953618049622,0.841257631778717,0.8987069129943848,0.8867659568786621,333.0,0.976597011089325
380,380.0,0.9288793206214905,0.976016104221344,0.8413684964179993,0.8965517282485962,0.8868569731712341,333.0,0.976597011089325
381,381.0,0.9288793206214905,0.9761198163032532,0.8415465354919434,0.8965517282485962,0.8870303630828857,333.0,0.976597011089325
382,382.0,0.9288793206214905,0.9760990738868713,0.841661274433136,0.8965517282485962,0.8871064782142639,333.0,0.976597011089325
383,383.0,0.9288793206214905,0.9762028455734253,0.8417758941650391,0.8943965435028076,0.8871822953224182,333.0,0.976597011089325
384,384.0,0.9288793206214905,0.9762650728225708,0.841890811920166,0.8943965435028076,0.8872866034507751,333.0,0.976597011089325
385,385.0,0.9288793206214905,0.9762858152389526,0.8419545292854309,0.892241358757019,0.887354850769043,333.0,0.976597011089325
386,386.0,0.9288793206214905,0.9762235879898071,0.8420904874801636,0.892241358757019,0.8874591588973999,333.0,0.976597011089325
387,387.0,0.931034505367279,0.9762235879898071,0.8422731757164001,0.8943965435028076,0.8876268267631531,333.0,0.976597011089325
388,388.0,0.931034505367279,0.976244330406189,0.8423476815223694,0.892241358757019,0.8876959085464478,333.0,0.976597011089325
389,389.0,0.931034505367279,0.9761821031570435,0.8424259424209595,0.892241358757019,0.8877863883972168,333.0,0.976597011089325
390,390.0,0.9331896305084229,0.9762028455734253,0.842326283454895,0.9008620977401733,0.8874193429946899,333.0,0.976597011089325
391,391.0,0.892241358757019,0.9760575890541077,0.834530770778656,0.9137930870056152,0.8819774985313416,333.0,0.976597011089325
392,392.0,0.943965494632721,0.9758708477020264,0.8401821255683899,0.8965517282485962,0.8861374855041504,333.0,0.976597011089325
393,393.0,0.9094827771186829,0.9754766821861267,0.8346558213233948,0.9073275923728943,0.8838785886764526,333.0,0.976597011089325
394,394.0,0.9375,0.9753521680831909,0.8421445488929749,0.8987069129943848,0.8887377381324768,333.0,0.976597011089325
395,395.0,0.931034505367279,0.976244330406189,0.8416165709495544,0.9008620977401733,0.8872454166412354,333.0,0.976597011089325
396,396.0,0.931034505367279,0.9763480424880981,0.8390138745307922,0.8987069129943848,0.8864942789077759,333.0,0.976597011089325
397,397.0,0.931034505367279,0.9755803942680359,0.8378664255142212,0.8965517282485962,0.8863734602928162,333.0,0.976597011089325
398,398.0,0.931034505367279,0.975341796875,0.8371194005012512,0.8943965435028076,0.8855634927749634,333.0,0.976597011089325
399,399.0,0.9288793206214905,0.9757049083709717,0.8360379338264465,0.9008620977401733,0.8849009275436401,333.0,0.976597011089325
400,400.0,0.9267241358757019,0.9757049083709717,0.8350202441215515,0.9008620977401733,0.8841819763183594,333.0,0.976597011089325
