epoch,best_auc_TRAIN_vs_self/epoch,best_auc_TRAIN_vs_self/acc_yinda_level0,best_auc_TRAIN_vs_self/auc_yinda_level0,best_auc_TRAIN_vs_self/mean_average_precision_at_r_level0,best_auc_TRAIN_vs_self/precision_at_1_level0,best_auc_TRAIN_vs_self/r_precision_level0,best_auc_TRAIN_vs_self/best_epoch,best_auc_TRAIN_vs_self/best_accuracy
234,234.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
235,235.0,1.0,1.0,0.9999850988388062,1.0,0.9999850988388062,166.0,1.0
236,236.0,1.0,1.0,0.9999552369117737,1.0,0.9999552965164185,166.0,1.0
237,237.0,1.0,1.0,0.9999700784683228,1.0,0.9999700784683228,166.0,1.0
238,238.0,0.9842767119407654,1.0,1.0,1.0,1.0,166.0,1.0
239,239.0,0.9716981053352356,1.0,0.9859670400619507,1.0,0.9870770573616028,166.0,1.0
240,240.0,0.7798742055892944,1.0,0.9887726306915283,1.0,0.9895377159118652,166.0,1.0
241,241.0,0.7924528121948242,1.0,0.9976738691329956,1.0,0.9977402091026306,166.0,1.0
242,242.0,1.0,1.0,0.9998505115509033,1.0,0.9998509883880615,166.0,1.0
243,243.0,1.0,1.0,0.9998348355293274,1.0,0.9998360872268677,166.0,1.0
244,244.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
245,245.0,0.9937106966972351,1.0,0.9999402165412903,1.0,0.9999403953552246,166.0,1.0
246,246.0,1.0,1.0,0.9999700784683228,1.0,0.9999700784683228,166.0,1.0
247,247.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
248,248.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
249,249.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
250,250.0,0.9968553185462952,1.0,1.0,1.0,1.0,166.0,1.0
251,251.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
252,252.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
253,253.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
254,254.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
255,255.0,0.849056601524353,1.0,0.997815728187561,1.0,0.9980029463768005,166.0,1.0
256,256.0,1.0,1.0,0.9998501539230347,1.0,0.9998509883880615,166.0,1.0
257,257.0,1.0,1.0,0.999386727809906,1.0,0.9993889331817627,166.0,1.0
258,258.0,1.0,1.0,0.9998639822006226,1.0,0.9998654127120972,166.0,1.0
259,259.0,1.0,1.0,0.9999850988388062,1.0,0.9999850988388062,166.0,1.0
260,260.0,1.0,1.0,0.9999701976776123,1.0,0.9999701976776123,166.0,1.0
261,261.0,0.9968553185462952,1.0,0.9999701976776123,1.0,0.9999701976776123,166.0,1.0
262,262.0,1.0,1.0,0.9999701380729675,1.0,0.9999701976776123,166.0,1.0
263,263.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
264,264.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
265,265.0,1.0,1.0,0.9998951554298401,1.0,0.9998956918716431,166.0,1.0
266,266.0,1.0,1.0,0.9999700784683228,1.0,0.9999700784683228,166.0,1.0
267,267.0,0.9968553185462952,1.0,0.9999092817306519,1.0,0.9999101758003235,166.0,1.0
268,268.0,1.0,1.0,0.9997421503067017,1.0,0.9997466206550598,166.0,1.0
269,269.0,1.0,1.0,0.9998461604118347,1.0,0.9998502731323242,166.0,1.0
270,270.0,0.9182389974594116,1.0,0.9997305870056152,1.0,0.999731719493866,166.0,1.0
271,271.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
272,272.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
273,273.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
274,274.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
275,275.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
276,276.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
277,277.0,0.9371069073677063,1.0,0.9962114691734314,1.0,0.9963784217834473,166.0,1.0
278,278.0,1.0,1.0,0.9992892146110535,1.0,0.9992969632148743,166.0,1.0
279,279.0,1.0,1.0,0.9998658895492554,1.0,0.9998658895492554,166.0,1.0
280,280.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
281,281.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
282,282.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
283,283.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
284,284.0,0.9905660152435303,1.0,0.9997752904891968,1.0,0.9997764229774475,166.0,1.0
285,285.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
286,286.0,1.0,1.0,0.9998503923416138,1.0,0.9998509883880615,166.0,1.0
287,287.0,1.0,1.0,0.9998337626457214,1.0,0.9998360872268677,166.0,1.0
288,288.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
289,289.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
290,290.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
291,291.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
292,292.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
293,293.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
294,294.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
295,295.0,1.0,1.0,0.997053861618042,1.0,0.9971249103546143,166.0,1.0
296,296.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
297,297.0,1.0,1.0,0.9999701976776123,1.0,0.9999701976776123,166.0,1.0
298,298.0,1.0,1.0,0.9999104142189026,1.0,0.9999105930328369,166.0,1.0
299,299.0,1.0,1.0,0.999954879283905,1.0,0.9999551177024841,166.0,1.0
300,300.0,1.0,1.0,0.9999850988388062,1.0,0.9999850988388062,166.0,1.0
301,301.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
302,302.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
303,303.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
304,304.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
305,305.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
306,306.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
307,307.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
308,308.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
309,309.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
310,310.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
311,311.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
312,312.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
313,313.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
314,314.0,0.9874213933944702,1.0,0.9998658895492554,1.0,0.9998658895492554,166.0,1.0
315,315.0,1.0,1.0,0.9999101758003235,1.0,0.9999101758003235,166.0,1.0
316,316.0,0.9748427867889404,1.0,0.9998052716255188,1.0,0.9998062252998352,166.0,1.0
317,317.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
318,318.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
319,319.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
320,320.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
321,321.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
322,322.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
323,323.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
324,324.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
325,325.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
326,326.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
327,327.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
328,328.0,1.0,1.0,0.9999850988388062,1.0,0.9999850988388062,166.0,1.0
329,329.0,1.0,1.0,0.9999105930328369,1.0,0.9999105930328369,166.0,1.0
330,330.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
331,331.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
332,332.0,1.0,1.0,0.9999700784683228,1.0,0.9999700784683228,166.0,1.0
333,333.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
334,334.0,1.0,1.0,0.999759316444397,1.0,0.9997615218162537,166.0,1.0
335,335.0,0.9968553185462952,1.0,0.9993257522583008,1.0,0.9993293285369873,166.0,1.0
336,336.0,1.0,1.0,0.9999105930328369,1.0,0.9999105930328369,166.0,1.0
337,337.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
338,338.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
339,339.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
340,340.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
341,341.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
342,342.0,0.9968553185462952,1.0,1.0,1.0,1.0,166.0,1.0
343,343.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
344,344.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
345,345.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
346,346.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
347,347.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
348,348.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
349,349.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
350,350.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
351,351.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
352,352.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
353,353.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
354,354.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
355,355.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
356,356.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
357,357.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
358,358.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
359,359.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
360,360.0,1.0,1.0,0.998052716255188,1.0,0.998113214969635,166.0,1.0
361,361.0,0.9213836193084717,1.0,0.9984045624732971,1.0,0.998420238494873,166.0,1.0
362,362.0,1.0,1.0,0.9994928240776062,1.0,0.9994933009147644,166.0,1.0
363,363.0,1.0,1.0,0.9999403953552246,1.0,0.9999403953552246,166.0,1.0
364,364.0,1.0,1.0,0.9999104142189026,1.0,0.9999105930328369,166.0,1.0
365,365.0,1.0,1.0,0.9999850988388062,1.0,0.9999850988388062,166.0,1.0
366,366.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
367,367.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
368,368.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
369,369.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
370,370.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
371,371.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
372,372.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
373,373.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
374,374.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
375,375.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
376,376.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
377,377.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
378,378.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
379,379.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
380,380.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
381,381.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
382,382.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
383,383.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
384,384.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
385,385.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
386,386.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
387,387.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
388,388.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
389,389.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
390,390.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
391,391.0,0.9842767119407654,1.0,0.9999552965164185,1.0,0.9999552965164185,166.0,1.0
392,392.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
393,393.0,0.9968553185462952,1.0,0.9998947381973267,1.0,0.9998956918716431,166.0,1.0
394,394.0,1.0,1.0,0.9996092319488525,1.0,0.9996106624603271,166.0,1.0
395,395.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
396,396.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
397,397.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
398,398.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
399,399.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0
400,400.0,1.0,1.0,0.9999850392341614,1.0,0.9999850988388062,166.0,1.0
