epoch,best_auc_ZHEYI_vs_self/epoch,best_auc_ZHEYI_vs_self/acc_yinda_level0,best_auc_ZHEYI_vs_self/auc_yinda_level0,best_auc_ZHEYI_vs_self/mean_average_precision_at_r_level0,best_auc_ZHEYI_vs_self/precision_at_1_level0,best_auc_ZHEYI_vs_self/r_precision_level0,best_auc_ZHEYI_vs_self/best_epoch,best_auc_ZHEYI_vs_self/best_accuracy
217,217.0,0.8269230723381042,0.8940092325210571,0.5923702120780945,0.692307710647583,0.7160256505012512,193.0,0.9032257795333862
218,218.0,0.6538461446762085,0.8940092325210571,0.556692361831665,0.692307710647583,0.6839743852615356,193.0,0.9032257795333862
219,219.0,0.8269230723381042,0.8909370303153992,0.6008421182632446,0.7307692170143127,0.7250000238418579,193.0,0.9032257795333862
220,220.0,0.8269230723381042,0.8940092325210571,0.6014923453330994,0.7307692170143127,0.7275640964508057,193.0,0.9032257795333862
221,221.0,0.5961538553237915,0.8940092325210571,0.5656251907348633,0.7115384340286255,0.6929486989974976,193.0,0.9032257795333862
222,222.0,0.6346153616905212,0.8970814347267151,0.5814788937568665,0.7692307829856873,0.6980769038200378,193.0,0.9032257795333862
223,223.0,0.8461538553237915,0.8955453038215637,0.6174197196960449,0.7692307829856873,0.7317307591438293,193.0,0.9032257795333862
224,224.0,0.7884615659713745,0.8955453038215637,0.6000446081161499,0.6730769276618958,0.7163461446762085,193.0,0.9032257795333862
225,225.0,0.7307692170143127,0.900153636932373,0.6002923250198364,0.7692307829856873,0.7166666388511658,193.0,0.9032257795333862
226,226.0,0.8269230723381042,0.8970814347267151,0.6144524216651917,0.7884615659713745,0.7298076748847961,193.0,0.9032257795333862
227,227.0,0.8653846383094788,0.900153636932373,0.6333802342414856,0.7692307829856873,0.7426282167434692,193.0,0.9032257795333862
228,228.0,0.6538461446762085,0.8986175060272217,0.557142972946167,0.7115384340286255,0.6842948794364929,193.0,0.9032257795333862
229,229.0,0.8269230723381042,0.8955453038215637,0.5966739654541016,0.7115384340286255,0.7173076868057251,193.0,0.9032257795333862
230,230.0,0.8269230723381042,0.8940092325210571,0.5837513208389282,0.6730769276618958,0.704807698726654,193.0,0.9032257795333862
231,231.0,0.807692289352417,0.8955453038215637,0.5857412219047546,0.75,0.7076923251152039,193.0,0.9032257795333862
232,232.0,0.6730769276618958,0.8955453038215637,0.5739402770996094,0.7115384340286255,0.696794867515564,193.0,0.9032257795333862
233,233.0,0.8269230723381042,0.8955453038215637,0.5961454510688782,0.692307710647583,0.7179487347602844,193.0,0.9032257795333862
234,234.0,0.7692307829856873,0.8986175060272217,0.6071137189865112,0.6730769276618958,0.723397433757782,193.0,0.9032257795333862
235,235.0,0.7307692170143127,0.8970814347267151,0.6066152453422546,0.6730769276618958,0.7211538553237915,193.0,0.9032257795333862
236,236.0,0.7307692170143127,0.8955453038215637,0.6086154580116272,0.6730769276618958,0.7230769395828247,193.0,0.9032257795333862
237,237.0,0.7884615659713745,0.8970814347267151,0.6176456212997437,0.6730769276618958,0.7330127954483032,193.0,0.9032257795333862
238,238.0,0.6730769276618958,0.8970814347267151,0.5984065532684326,0.7115384340286255,0.7124999761581421,193.0,0.9032257795333862
239,239.0,0.807692289352417,0.8940092325210571,0.6019921898841858,0.7692307829856873,0.7115384340286255,193.0,0.9032257795333862
240,240.0,0.5961538553237915,0.8924731016159058,0.5546120405197144,0.7115384340286255,0.682692289352417,193.0,0.9032257795333862
241,241.0,0.75,0.8909370303153992,0.5731117129325867,0.7115384340286255,0.6993589997291565,193.0,0.9032257795333862
242,242.0,0.8461538553237915,0.8909370303153992,0.5796566009521484,0.7115384340286255,0.7051281929016113,193.0,0.9032257795333862
243,243.0,0.807692289352417,0.8909370303153992,0.5761672854423523,0.6730769276618958,0.7032051086425781,193.0,0.9032257795333862
244,244.0,0.7884615659713745,0.8970814347267151,0.593961238861084,0.692307710647583,0.7137820720672607,193.0,0.9032257795333862
245,245.0,0.7115384340286255,0.8986175060272217,0.6034157276153564,0.75,0.718589723110199,193.0,0.9032257795333862
246,246.0,0.8461538553237915,0.8986175060272217,0.6169206500053406,0.7692307829856873,0.7323718070983887,193.0,0.9032257795333862
247,247.0,0.7884615659713745,0.8970814347267151,0.607659637928009,0.7307692170143127,0.721794843673706,193.0,0.9032257795333862
248,248.0,0.7692307829856873,0.8955453038215637,0.6061884164810181,0.7692307829856873,0.718910276889801,193.0,0.9032257795333862
249,249.0,0.8269230723381042,0.8955453038215637,0.6022899746894836,0.692307710647583,0.721794843673706,193.0,0.9032257795333862
250,250.0,0.7307692170143127,0.8970814347267151,0.5996086597442627,0.75,0.7137820720672607,193.0,0.9032257795333862
251,251.0,0.7884615659713745,0.8940092325210571,0.6187106966972351,0.7692307829856873,0.7339743375778198,193.0,0.9032257795333862
252,252.0,0.807692289352417,0.8940092325210571,0.6204379200935364,0.7884615659713745,0.7362179756164551,193.0,0.9032257795333862
253,253.0,0.8269230723381042,0.8924731016159058,0.6210127472877502,0.807692289352417,0.7362179756164551,193.0,0.9032257795333862
254,254.0,0.807692289352417,0.8924731016159058,0.6201539635658264,0.807692289352417,0.7355769276618958,193.0,0.9032257795333862
255,255.0,0.6153846383094788,0.8970814347267151,0.5816100835800171,0.7115384340286255,0.7006410360336304,193.0,0.9032257795333862
256,256.0,0.8269230723381042,0.8924731016159058,0.5905444622039795,0.7115384340286255,0.7118589878082275,193.0,0.9032257795333862
257,257.0,0.7884615659713745,0.8940092325210571,0.5843656063079834,0.7115384340286255,0.7089743614196777,193.0,0.9032257795333862
258,258.0,0.8461538553237915,0.8970814347267151,0.5842925906181335,0.7115384340286255,0.7112179398536682,193.0,0.9032257795333862
259,259.0,0.7884615659713745,0.8970814347267151,0.6042100787162781,0.75,0.7262820601463318,193.0,0.9032257795333862
260,260.0,0.75,0.8970814347267151,0.6007289886474609,0.75,0.7214743494987488,193.0,0.9032257795333862
261,261.0,0.75,0.8970814347267151,0.598727822303772,0.7692307829856873,0.718589723110199,193.0,0.9032257795333862
262,262.0,0.75,0.8940092325210571,0.5973734259605408,0.7692307829856873,0.7173076868057251,193.0,0.9032257795333862
263,263.0,0.7884615659713745,0.8970814347267151,0.6113981604576111,0.75,0.7294871807098389,193.0,0.9032257795333862
264,264.0,0.7884615659713745,0.900153636932373,0.600999116897583,0.7692307829856873,0.718910276889801,193.0,0.9032257795333862
265,265.0,0.75,0.8986175060272217,0.5859712362289429,0.7692307829856873,0.7038461565971375,193.0,0.9032257795333862
266,266.0,0.8461538553237915,0.8924731016159058,0.5910455584526062,0.6538461446762085,0.7128205299377441,193.0,0.9032257795333862
267,267.0,0.8269230723381042,0.8970814347267151,0.5987311005592346,0.75,0.7179487347602844,193.0,0.9032257795333862
268,268.0,0.807692289352417,0.8940092325210571,0.5818907022476196,0.6538461446762085,0.7025641202926636,193.0,0.9032257795333862
269,269.0,0.8846153616905212,0.8940092325210571,0.6093002557754517,0.75,0.7275640964508057,193.0,0.9032257795333862
270,270.0,0.6538461446762085,0.8940092325210571,0.5911601781845093,0.7307692170143127,0.7118589878082275,193.0,0.9032257795333862
271,271.0,0.7307692170143127,0.8955453038215637,0.5991599559783936,0.7115384340286255,0.7169871926307678,193.0,0.9032257795333862
272,272.0,0.7884615659713745,0.8955453038215637,0.6024448871612549,0.7115384340286255,0.721794843673706,193.0,0.9032257795333862
273,273.0,0.807692289352417,0.8924731016159058,0.6044562458992004,0.7307692170143127,0.7240384817123413,193.0,0.9032257795333862
274,274.0,0.7884615659713745,0.8924731016159058,0.6060963273048401,0.75,0.7256410121917725,193.0,0.9032257795333862
275,275.0,0.7884615659713745,0.8924731016159058,0.6056758761405945,0.75,0.7250000238418579,193.0,0.9032257795333862
276,276.0,0.7884615659713745,0.900153636932373,0.6114574074745178,0.75,0.7259615659713745,193.0,0.9032257795333862
277,277.0,0.6538461446762085,0.8955453038215637,0.5786685347557068,0.75,0.6961538195610046,193.0,0.9032257795333862
278,278.0,0.8653846383094788,0.8924731016159058,0.599475622177124,0.7884615659713745,0.7147436141967773,193.0,0.9032257795333862
279,279.0,0.8269230723381042,0.900153636932373,0.5912637710571289,0.75,0.7124999761581421,193.0,0.9032257795333862
280,280.0,0.7884615659713745,0.9016897082328796,0.5940520763397217,0.75,0.7134615182876587,193.0,0.9032257795333862
281,281.0,0.807692289352417,0.900153636932373,0.5896387696266174,0.6730769276618958,0.7115384340286255,193.0,0.9032257795333862
282,282.0,0.8461538553237915,0.8986175060272217,0.5974817872047424,0.7115384340286255,0.7224358916282654,193.0,0.9032257795333862
283,283.0,0.7692307829856873,0.8940092325210571,0.5799238085746765,0.692307710647583,0.704807698726654,193.0,0.9032257795333862
284,284.0,0.7115384340286255,0.8924731016159058,0.5737625956535339,0.7115384340286255,0.6993589997291565,193.0,0.9032257795333862
285,285.0,0.8461538553237915,0.8986175060272217,0.608672022819519,0.7692307829856873,0.7291666865348816,193.0,0.9032257795333862
286,286.0,0.75,0.8940092325210571,0.6014087200164795,0.75,0.7198718190193176,193.0,0.9032257795333862
287,287.0,0.75,0.8909370303153992,0.6027005314826965,0.75,0.7208333611488342,193.0,0.9032257795333862
288,288.0,0.807692289352417,0.8940092325210571,0.6158363819122314,0.7307692170143127,0.732692301273346,193.0,0.9032257795333862
289,289.0,0.7884615659713745,0.8970814347267151,0.6131526827812195,0.75,0.7301282286643982,193.0,0.9032257795333862
290,290.0,0.75,0.8986175060272217,0.6052255630493164,0.75,0.7208333611488342,193.0,0.9032257795333862
291,291.0,0.8269230723381042,0.8986175060272217,0.6168146729469299,0.75,0.7314102649688721,193.0,0.9032257795333862
292,292.0,0.8461538553237915,0.8924731016159058,0.6113880276679993,0.7692307829856873,0.7237179279327393,193.0,0.9032257795333862
293,293.0,0.8461538553237915,0.8955453038215637,0.6233171820640564,0.7884615659713745,0.732692301273346,193.0,0.9032257795333862
294,294.0,0.692307710647583,0.900153636932373,0.6062344312667847,0.7307692170143127,0.7198718190193176,193.0,0.9032257795333862
295,295.0,0.8653846383094788,0.9062979817390442,0.6081262826919556,0.7307692170143127,0.723397433757782,295.0,0.9062979817390442
296,296.0,0.8653846383094788,0.8924731016159058,0.5803333520889282,0.7115384340286255,0.7060897350311279,295.0,0.9062979817390442
297,297.0,0.7884615659713745,0.8924731016159058,0.5850568413734436,0.6730769276618958,0.7064102292060852,295.0,0.9062979817390442
298,298.0,0.7884615659713745,0.8970814347267151,0.5859087705612183,0.6538461446762085,0.7080128192901611,295.0,0.9062979817390442
299,299.0,0.8846153616905212,0.8986175060272217,0.5944675207138062,0.692307710647583,0.7163461446762085,295.0,0.9062979817390442
300,300.0,0.807692289352417,0.8986175060272217,0.6028302907943726,0.7115384340286255,0.7221153974533081,295.0,0.9062979817390442
301,301.0,0.7884615659713745,0.8986175060272217,0.6067633032798767,0.7115384340286255,0.7221153974533081,295.0,0.9062979817390442
302,302.0,0.7884615659713745,0.900153636932373,0.6101152896881104,0.7307692170143127,0.7240384817123413,295.0,0.9062979817390442
303,303.0,0.7884615659713745,0.900153636932373,0.6127753853797913,0.7307692170143127,0.7256410121917725,295.0,0.9062979817390442
304,304.0,0.7884615659713745,0.900153636932373,0.6140919923782349,0.7307692170143127,0.7266025543212891,295.0,0.9062979817390442
305,305.0,0.7884615659713745,0.900153636932373,0.6139115691184998,0.7307692170143127,0.7259615659713745,295.0,0.9062979817390442
306,306.0,0.7884615659713745,0.900153636932373,0.6144195795059204,0.75,0.7259615659713745,295.0,0.9062979817390442
307,307.0,0.7884615659713745,0.900153636932373,0.6147149205207825,0.75,0.7259615659713745,295.0,0.9062979817390442
308,308.0,0.7884615659713745,0.900153636932373,0.6150713562965393,0.75,0.7266025543212891,295.0,0.9062979817390442
309,309.0,0.7884615659713745,0.900153636932373,0.6152647733688354,0.75,0.7266025543212891,295.0,0.9062979817390442
310,310.0,0.7884615659713745,0.900153636932373,0.614774227142334,0.75,0.7266025543212891,295.0,0.9062979817390442
311,311.0,0.7884615659713745,0.900153636932373,0.614370584487915,0.75,0.7259615659713745,295.0,0.9062979817390442
312,312.0,0.7884615659713745,0.900153636932373,0.6141124367713928,0.7307692170143127,0.7259615659713745,295.0,0.9062979817390442
313,313.0,0.7884615659713745,0.8986175060272217,0.6139950752258301,0.75,0.7243589758872986,295.0,0.9062979817390442
314,314.0,0.692307710647583,0.8970814347267151,0.6163042187690735,0.75,0.7256410121917725,295.0,0.9062979817390442
315,315.0,0.8653846383094788,0.8940092325210571,0.6187699437141418,0.7884615659713745,0.7320512533187866,295.0,0.9062979817390442
316,316.0,0.692307710647583,0.900153636932373,0.5911650657653809,0.7307692170143127,0.7067307829856873,295.0,0.9062979817390442
317,317.0,0.7884615659713745,0.8924731016159058,0.6132002472877502,0.6730769276618958,0.7298076748847961,295.0,0.9062979817390442
318,318.0,0.75,0.900153636932373,0.6083397269248962,0.7692307829856873,0.7221153974533081,295.0,0.9062979817390442
319,319.0,0.7692307829856873,0.8986175060272217,0.6036341190338135,0.7884615659713745,0.7211538553237915,295.0,0.9062979817390442
320,320.0,0.75,0.8924731016159058,0.6029114127159119,0.7115384340286255,0.7205128073692322,295.0,0.9062979817390442
321,321.0,0.75,0.8924731016159058,0.6029461026191711,0.7307692170143127,0.7201923131942749,295.0,0.9062979817390442
322,322.0,0.75,0.8924731016159058,0.6027006506919861,0.7307692170143127,0.7192307710647583,295.0,0.9062979817390442
323,323.0,0.75,0.8924731016159058,0.6021568179130554,0.7307692170143127,0.7195512652397156,295.0,0.9062979817390442
324,324.0,0.75,0.8924731016159058,0.6020104289054871,0.75,0.718910276889801,295.0,0.9062979817390442
325,325.0,0.7692307829856873,0.8924731016159058,0.6016156673431396,0.7307692170143127,0.718910276889801,295.0,0.9062979817390442
326,326.0,0.75,0.8924731016159058,0.6014024615287781,0.7307692170143127,0.718910276889801,295.0,0.9062979817390442
327,327.0,0.7692307829856873,0.8924731016159058,0.6026811003684998,0.7307692170143127,0.7201923131942749,295.0,0.9062979817390442
328,328.0,0.7692307829856873,0.8940092325210571,0.6038846373558044,0.7307692170143127,0.7221153974533081,295.0,0.9062979817390442
329,329.0,0.7692307829856873,0.8924731016159058,0.6041027307510376,0.692307710647583,0.7214743494987488,295.0,0.9062979817390442
330,330.0,0.807692289352417,0.8940092325210571,0.6099555492401123,0.7307692170143127,0.7285256385803223,295.0,0.9062979817390442
331,331.0,0.807692289352417,0.900153636932373,0.6136738657951355,0.7115384340286255,0.7339743375778198,295.0,0.9062979817390442
332,332.0,0.8846153616905212,0.9032257795333862,0.608795702457428,0.6730769276618958,0.7352564334869385,295.0,0.9062979817390442
333,333.0,0.807692289352417,0.9016897082328796,0.59618079662323,0.6730769276618958,0.7201923131942749,295.0,0.9062979817390442
334,334.0,0.7884615659713745,0.8924731016159058,0.5778149962425232,0.6153846383094788,0.7051281929016113,295.0,0.9062979817390442
335,335.0,0.75,0.8924731016159058,0.5775747895240784,0.6153846383094788,0.7019230723381042,295.0,0.9062979817390442
336,336.0,0.807692289352417,0.8955453038215637,0.5848031044006348,0.6538461446762085,0.7083333134651184,295.0,0.9062979817390442
337,337.0,0.8653846383094788,0.8955453038215637,0.594249963760376,0.692307710647583,0.7195512652397156,295.0,0.9062979817390442
338,338.0,0.8653846383094788,0.8955453038215637,0.5930542349815369,0.7115384340286255,0.7176281809806824,295.0,0.9062979817390442
339,339.0,0.8461538553237915,0.8955453038215637,0.5941704511642456,0.692307710647583,0.7198718190193176,295.0,0.9062979817390442
340,340.0,0.7884615659713745,0.900153636932373,0.6022184491157532,0.692307710647583,0.7259615659713745,295.0,0.9062979817390442
341,341.0,0.8269230723381042,0.8955453038215637,0.613193690776825,0.7307692170143127,0.7368589639663696,295.0,0.9062979817390442
342,342.0,0.7115384340286255,0.8940092325210571,0.6150919795036316,0.7307692170143127,0.732692301273346,295.0,0.9062979817390442
343,343.0,0.807692289352417,0.8924731016159058,0.619718074798584,0.7115384340286255,0.7336538434028625,295.0,0.9062979817390442
344,344.0,0.7884615659713745,0.8909370303153992,0.6266421675682068,0.7115384340286255,0.7403846383094788,295.0,0.9062979817390442
345,345.0,0.7884615659713745,0.8909370303153992,0.6263307929039001,0.7307692170143127,0.7378205060958862,295.0,0.9062979817390442
346,346.0,0.7884615659713745,0.8909370303153992,0.6276015639305115,0.7307692170143127,0.7394230961799622,295.0,0.9062979817390442
347,347.0,0.7884615659713745,0.8909370303153992,0.6279491782188416,0.7307692170143127,0.7394230961799622,295.0,0.9062979817390442
348,348.0,0.7884615659713745,0.8909370303153992,0.6279862523078918,0.7307692170143127,0.7394230961799622,295.0,0.9062979817390442
349,349.0,0.7884615659713745,0.8909370303153992,0.6287614107131958,0.7307692170143127,0.7400640845298767,295.0,0.9062979817390442
350,350.0,0.7884615659713745,0.8909370303153992,0.6296977996826172,0.7307692170143127,0.7400640845298767,295.0,0.9062979817390442
351,351.0,0.7884615659713745,0.8909370303153992,0.6311520338058472,0.75,0.7410256266593933,295.0,0.9062979817390442
352,352.0,0.7884615659713745,0.8909370303153992,0.632627546787262,0.75,0.7426282167434692,295.0,0.9062979817390442
353,353.0,0.7884615659713745,0.8909370303153992,0.6329688429832458,0.75,0.7419871687889099,295.0,0.9062979817390442
354,354.0,0.7884615659713745,0.8909370303153992,0.6325425505638123,0.75,0.7413461804389954,295.0,0.9062979817390442
355,355.0,0.807692289352417,0.8909370303153992,0.6322929859161377,0.75,0.7413461804389954,295.0,0.9062979817390442
356,356.0,0.807692289352417,0.8909370303153992,0.6315668225288391,0.75,0.7400640845298767,295.0,0.9062979817390442
357,357.0,0.807692289352417,0.8909370303153992,0.6318162083625793,0.75,0.7400640845298767,295.0,0.9062979817390442
358,358.0,0.807692289352417,0.8909370303153992,0.6321281790733337,0.75,0.740705132484436,295.0,0.9062979817390442
359,359.0,0.807692289352417,0.8909370303153992,0.6326320767402649,0.75,0.740705132484436,295.0,0.9062979817390442
360,360.0,0.8653846383094788,0.8894008994102478,0.6219176054000854,0.7884615659713745,0.7349358797073364,295.0,0.9062979817390442
361,361.0,0.6538461446762085,0.8955453038215637,0.5843205451965332,0.7115384340286255,0.7070512771606445,295.0,0.9062979817390442
362,362.0,0.7884615659713745,0.8955453038215637,0.5916243195533752,0.75,0.7128205299377441,295.0,0.9062979817390442
363,363.0,0.8846153616905212,0.8955453038215637,0.598168671131134,0.75,0.7198718190193176,295.0,0.9062979817390442
364,364.0,0.7884615659713745,0.8909370303153992,0.5851086378097534,0.7115384340286255,0.7051281929016113,295.0,0.9062979817390442
365,365.0,0.807692289352417,0.8924731016159058,0.5847411751747131,0.6730769276618958,0.7060897350311279,295.0,0.9062979817390442
366,366.0,0.807692289352417,0.8970814347267151,0.5926628112792969,0.6538461446762085,0.715705156326294,295.0,0.9062979817390442
367,367.0,0.7884615659713745,0.8970814347267151,0.5982223153114319,0.6730769276618958,0.7211538553237915,295.0,0.9062979817390442
368,368.0,0.7884615659713745,0.8970814347267151,0.6006945967674255,0.692307710647583,0.723397433757782,295.0,0.9062979817390442
369,369.0,0.7884615659713745,0.8970814347267151,0.6019352674484253,0.692307710647583,0.7250000238418579,295.0,0.9062979817390442
370,370.0,0.7884615659713745,0.8970814347267151,0.6028558611869812,0.692307710647583,0.7256410121917725,295.0,0.9062979817390442
371,371.0,0.7884615659713745,0.8970814347267151,0.6036162376403809,0.692307710647583,0.7266025543212891,295.0,0.9062979817390442
372,372.0,0.7884615659713745,0.8970814347267151,0.6042092442512512,0.692307710647583,0.7266025543212891,295.0,0.9062979817390442
373,373.0,0.7884615659713745,0.8970814347267151,0.6046615242958069,0.692307710647583,0.7266025543212891,295.0,0.9062979817390442
374,374.0,0.7884615659713745,0.8986175060272217,0.6060851216316223,0.692307710647583,0.7278845906257629,295.0,0.9062979817390442
375,375.0,0.7884615659713745,0.8986175060272217,0.6065515875816345,0.692307710647583,0.7278845906257629,295.0,0.9062979817390442
376,376.0,0.7884615659713745,0.8986175060272217,0.6068674325942993,0.692307710647583,0.7278845906257629,295.0,0.9062979817390442
377,377.0,0.7884615659713745,0.8986175060272217,0.6079745888710022,0.692307710647583,0.7288461327552795,295.0,0.9062979817390442
378,378.0,0.7884615659713745,0.8986175060272217,0.6078994870185852,0.692307710647583,0.728205144405365,295.0,0.9062979817390442
379,379.0,0.7884615659713745,0.8986175060272217,0.6079604029655457,0.692307710647583,0.728205144405365,295.0,0.9062979817390442
380,380.0,0.7884615659713745,0.8986175060272217,0.6087905168533325,0.692307710647583,0.7288461327552795,295.0,0.9062979817390442
381,381.0,0.7884615659713745,0.8986175060272217,0.6113274097442627,0.692307710647583,0.7317307591438293,295.0,0.9062979817390442
382,382.0,0.7884615659713745,0.8986175060272217,0.6115807294845581,0.692307710647583,0.7317307591438293,295.0,0.9062979817390442
383,383.0,0.7884615659713745,0.8986175060272217,0.6122468709945679,0.692307710647583,0.7323718070983887,295.0,0.9062979817390442
384,384.0,0.7884615659713745,0.8986175060272217,0.613631010055542,0.692307710647583,0.7333333492279053,295.0,0.9062979817390442
385,385.0,0.7884615659713745,0.8986175060272217,0.6147443652153015,0.692307710647583,0.7342948913574219,295.0,0.9062979817390442
386,386.0,0.7884615659713745,0.8986175060272217,0.6153703927993774,0.692307710647583,0.7352564334869385,295.0,0.9062979817390442
387,387.0,0.807692289352417,0.8986175060272217,0.6157670617103577,0.692307710647583,0.7352564334869385,295.0,0.9062979817390442
388,388.0,0.807692289352417,0.8986175060272217,0.6166422963142395,0.692307710647583,0.7349358797073364,295.0,0.9062979817390442
389,389.0,0.807692289352417,0.8955453038215637,0.6163893342018127,0.692307710647583,0.7349358797073364,295.0,0.9062979817390442
390,390.0,0.807692289352417,0.8970814347267151,0.6144545674324036,0.692307710647583,0.7307692170143127,295.0,0.9062979817390442
391,391.0,0.692307710647583,0.8986175060272217,0.5964802503585815,0.7307692170143127,0.7105769515037537,295.0,0.9062979817390442
392,392.0,0.8846153616905212,0.8986175060272217,0.6171772480010986,0.75,0.7368589639663696,295.0,0.9062979817390442
393,393.0,0.7115384340286255,0.8924731016159058,0.5812245011329651,0.692307710647583,0.7057692408561707,295.0,0.9062979817390442
394,394.0,0.8653846383094788,0.8940092325210571,0.6090903282165527,0.692307710647583,0.7336538434028625,295.0,0.9062979817390442
395,395.0,0.8269230723381042,0.8955453038215637,0.6084776520729065,0.7307692170143127,0.7275640964508057,295.0,0.9062979817390442
396,396.0,0.7884615659713745,0.8955453038215637,0.6105474829673767,0.75,0.7275640964508057,295.0,0.9062979817390442
397,397.0,0.7884615659713745,0.8970814347267151,0.5983599424362183,0.692307710647583,0.715705156326294,295.0,0.9062979817390442
398,398.0,0.7884615659713745,0.8986175060272217,0.5988638401031494,0.692307710647583,0.7169871926307678,295.0,0.9062979817390442
399,399.0,0.7884615659713745,0.9016897082328796,0.6002971529960632,0.7115384340286255,0.7195512652397156,295.0,0.9062979817390442
400,400.0,0.7884615659713745,0.9016897082328796,0.5983073115348816,0.692307710647583,0.7169871926307678,295.0,0.9062979817390442
