epoch,best_auc_HOLD_OUT_vs_self/auc_yinda_level0,best_auc_HOLD_OUT_vs_self/precision_at_1_level0,best_auc_TOTAL_WITHOUT_TRAIN_vs_self/epoch,best_auc_TOTAL_WITHOUT_TRAIN_vs_self/acc_yinda_level0,best_auc_TOTAL_WITHOUT_TRAIN_vs_self/mean_average_precision_at_r_level0,best_auc_TOTAL_WITHOUT_TRAIN_vs_self/r_precision_level0,best_auc_TOTAL_WITHOUT_TRAIN_vs_self/best_epoch,best_auc_TOTAL_WITHOUT_TRAIN_vs_self/best_accuracy
216,0.8700000047683716,0.8444444537162781,216.0,0.7739726305007935,0.5217899680137634,0.6656280755996704,118.0,0.8930856585502625
217,0.8600000143051147,0.8666666746139526,217.0,0.7876712083816528,0.5394496917724609,0.6762547492980957,118.0,0.8930856585502625
218,0.8700000047683716,0.8222222328186035,218.0,0.664383590221405,0.5141027569770813,0.6608306765556335,118.0,0.8930856585502625
219,0.875,0.9111111164093018,219.0,0.7808219194412231,0.5511764287948608,0.688414454460144,118.0,0.8930856585502625
220,0.8650000095367432,0.800000011920929,220.0,0.7945205569267273,0.5449142456054688,0.6829175353050232,118.0,0.8930856585502625
221,0.8525000214576721,0.8666666746139526,221.0,0.6369863152503967,0.5087361335754395,0.6572311520576477,118.0,0.8930856585502625
222,0.8650000095367432,0.8666666746139526,222.0,0.6438356041908264,0.5184147953987122,0.6616467237472534,118.0,0.8930856585502625
223,0.8700000047683716,0.800000011920929,223.0,0.7945205569267273,0.5382287502288818,0.674762487411499,118.0,0.8930856585502625
224,0.875,0.8444444537162781,224.0,0.7808219194412231,0.5368104577064514,0.6773156523704529,118.0,0.8930856585502625
225,0.8600000143051147,0.8444444537162781,225.0,0.7054794430732727,0.5172206163406372,0.6609938740730286,118.0,0.8930856585502625
226,0.8600000143051147,0.8222222328186035,226.0,0.7808219194412231,0.5405049920082092,0.6779189705848694,118.0,0.8930856585502625
227,0.8700000047683716,0.8666666746139526,227.0,0.8082191944122314,0.5615396499633789,0.691533088684082,118.0,0.8930856585502625
228,0.875,0.8888888955116272,228.0,0.6780821681022644,0.5141100287437439,0.6607286334037781,118.0,0.8930856585502625
229,0.8650000095367432,0.8444444537162781,229.0,0.7808219194412231,0.5363740921020508,0.678207516670227,118.0,0.8930856585502625
230,0.8650000095367432,0.8444444537162781,230.0,0.7739726305007935,0.5244653224945068,0.6698222160339355,118.0,0.8930856585502625
231,0.8700000047683716,0.800000011920929,231.0,0.7739726305007935,0.5392155051231384,0.6775459051132202,118.0,0.8930856585502625
232,0.875,0.8222222328186035,232.0,0.6849315166473389,0.5219003558158875,0.664208710193634,118.0,0.8930856585502625
233,0.8700000047683716,0.8222222328186035,233.0,0.7808219194412231,0.5379268527030945,0.6776362657546997,118.0,0.8930856585502625
234,0.875,0.8222222328186035,234.0,0.7602739930152893,0.5387685894966125,0.6766190528869629,118.0,0.8930856585502625
235,0.8849999904632568,0.8222222328186035,235.0,0.732876718044281,0.5369995832443237,0.675275444984436,118.0,0.8930856585502625
236,0.8899999856948853,0.8222222328186035,236.0,0.732876718044281,0.5370324850082397,0.6754969358444214,118.0,0.8930856585502625
237,0.8799999952316284,0.800000011920929,237.0,0.7739726305007935,0.5527673959732056,0.6856251955032349,118.0,0.8930856585502625
238,0.875,0.8666666746139526,238.0,0.6780821681022644,0.5387389063835144,0.676651120185852,118.0,0.8930856585502625
239,0.8700000047683716,0.8666666746139526,239.0,0.7945205569267273,0.5627613067626953,0.6876828670501709,118.0,0.8930856585502625
240,0.875,0.8444444537162781,240.0,0.6301369667053223,0.5111824870109558,0.6583940386772156,118.0,0.8930856585502625
241,0.875,0.8444444537162781,241.0,0.7465753555297852,0.5456525683403015,0.6831273436546326,118.0,0.8930856585502625
242,0.8799999952316284,0.8444444537162781,242.0,0.7945205569267273,0.5347764492034912,0.675275444984436,118.0,0.8930856585502625
243,0.8774999976158142,0.8666666746139526,243.0,0.7876712083816528,0.5296185612678528,0.6701107621192932,118.0,0.8930856585502625
244,0.8799999952316284,0.8222222328186035,244.0,0.767123281955719,0.5406824946403503,0.6796939373016357,118.0,0.8930856585502625
245,0.8650000095367432,0.8666666746139526,245.0,0.7054794430732727,0.5262817740440369,0.6688516736030579,118.0,0.8930856585502625
246,0.8650000095367432,0.8444444537162781,246.0,0.7945205569267273,0.5515934228897095,0.6849373579025269,118.0,0.8930856585502625
247,0.8650000095367432,0.8444444537162781,247.0,0.7602739930152893,0.5472961664199829,0.6828446388244629,118.0,0.8930856585502625
248,0.8650000095367432,0.8444444537162781,248.0,0.7534246444702148,0.5440858006477356,0.6809384822845459,118.0,0.8930856585502625
249,0.8650000095367432,0.8222222328186035,249.0,0.7739726305007935,0.5502343773841858,0.6861177682876587,118.0,0.8930856585502625
250,0.8700000047683716,0.8666666746139526,250.0,0.7260273694992065,0.5385491251945496,0.6753132939338684,118.0,0.8930856585502625
251,0.8700000047683716,0.8666666746139526,251.0,0.767123281955719,0.54960697889328,0.6837102770805359,118.0,0.8930856585502625
252,0.875,0.8444444537162781,252.0,0.7808219194412231,0.5533867478370667,0.6867006421089172,118.0,0.8930856585502625
253,0.8700000047683716,0.8222222328186035,253.0,0.7945205569267273,0.5546428561210632,0.6877645254135132,118.0,0.8930856585502625
254,0.8700000047683716,0.8222222328186035,254.0,0.7876712083816528,0.5549347400665283,0.6879189610481262,118.0,0.8930856585502625
255,0.875,0.8444444537162781,255.0,0.6438356041908264,0.5238198637962341,0.6677557826042175,118.0,0.8930856585502625
256,0.8650000095367432,0.8444444537162781,256.0,0.7808219194412231,0.533946692943573,0.6770795583724976,118.0,0.8930856585502625
257,0.8650000095367432,0.8222222328186035,257.0,0.7876712083816528,0.5290054082870483,0.6724045276641846,118.0,0.8930856585502625
258,0.8650000095367432,0.8444444537162781,258.0,0.8082191944122314,0.537470817565918,0.6779714226722717,118.0,0.8930856585502625
259,0.875,0.800000011920929,259.0,0.7739726305007935,0.5392287373542786,0.6770766377449036,118.0,0.8930856585502625
260,0.8700000047683716,0.8222222328186035,260.0,0.7397260069847107,0.5361156463623047,0.6755931377410889,118.0,0.8930856585502625
261,0.8700000047683716,0.8222222328186035,261.0,0.7260273694992065,0.5335239768028259,0.6736928224563599,118.0,0.8930856585502625
262,0.8700000047683716,0.8222222328186035,262.0,0.732876718044281,0.5321812629699707,0.6723724603652954,118.0,0.8930856585502625
263,0.8650000095367432,0.8222222328186035,263.0,0.7739726305007935,0.5429995656013489,0.6792072057723999,118.0,0.8930856585502625
264,0.8600000143051147,0.8444444537162781,264.0,0.7808219194412231,0.5345924496650696,0.671812891960144,118.0,0.8930856585502625
265,0.8550000190734863,0.800000011920929,265.0,0.732876718044281,0.5221531987190247,0.6637656688690186,118.0,0.8930856585502625
266,0.8550000190734863,0.8444444537162781,266.0,0.7945205569267273,0.5424993634223938,0.6780850887298584,118.0,0.8930856585502625
267,0.8700000047683716,0.8222222328186035,267.0,0.801369845867157,0.54775071144104,0.6822821497917175,118.0,0.8930856585502625
268,0.8700000047683716,0.8666666746139526,268.0,0.801369845867157,0.533737301826477,0.6723462343215942,118.0,0.8930856585502625
269,0.8650000095367432,0.8444444537162781,269.0,0.8150684833526611,0.5506470799446106,0.6842290759086609,118.0,0.8930856585502625
270,0.8700000047683716,0.8444444537162781,270.0,0.664383590221405,0.5279423594474792,0.6691576838493347,118.0,0.8930856585502625
271,0.8650000095367432,0.8222222328186035,271.0,0.7260273694992065,0.5370979905128479,0.674578845500946,118.0,0.8930856585502625
272,0.8650000095367432,0.8444444537162781,272.0,0.7602739930152893,0.5400598645210266,0.6768813729286194,118.0,0.8930856585502625
273,0.8650000095367432,0.8444444537162781,273.0,0.767123281955719,0.5410817861557007,0.6779015064239502,118.0,0.8930856585502625
274,0.8650000095367432,0.8444444537162781,274.0,0.767123281955719,0.5421875715255737,0.6789682507514954,118.0,0.8930856585502625
275,0.8650000095367432,0.8444444537162781,275.0,0.767123281955719,0.5425004363059998,0.6790498495101929,118.0,0.8930856585502625
276,0.8650000095367432,0.8444444537162781,276.0,0.7739726305007935,0.553537130355835,0.686167299747467,118.0,0.8930856585502625
277,0.8700000047683716,0.800000011920929,277.0,0.6712328791618347,0.5255613923072815,0.6691285371780396,118.0,0.8930856585502625
278,0.8650000095367432,0.7777777910232544,278.0,0.7945205569267273,0.5306729078292847,0.6723753809928894,118.0,0.8930856585502625
279,0.8650000095367432,0.7777777910232544,279.0,0.7808219194412231,0.522611677646637,0.6673826575279236,118.0,0.8930856585502625
280,0.8799999952316284,0.800000011920929,280.0,0.767123281955719,0.5291622877120972,0.6724832653999329,118.0,0.8930856585502625
281,0.875,0.8222222328186035,281.0,0.7808219194412231,0.5347971320152283,0.6757825613021851,118.0,0.8930856585502625
282,0.875,0.8222222328186035,282.0,0.7808219194412231,0.5446096658706665,0.6820460557937622,118.0,0.8930856585502625
283,0.875,0.8444444537162781,283.0,0.7397260069847107,0.5290345549583435,0.6712445616722107,118.0,0.8930856585502625
284,0.875,0.8444444537162781,284.0,0.698630154132843,0.5229074954986572,0.6678810715675354,118.0,0.8930856585502625
285,0.875,0.8444444537162781,285.0,0.8082191944122314,0.5453342795372009,0.6818828582763672,118.0,0.8930856585502625
286,0.8799999952316284,0.8222222328186035,286.0,0.7397260069847107,0.5322058200836182,0.6740162968635559,118.0,0.8930856585502625
287,0.8799999952316284,0.8444444537162781,287.0,0.7465753555297852,0.5364328622817993,0.6767414808273315,118.0,0.8930856585502625
288,0.8799999952316284,0.8444444537162781,288.0,0.767123281955719,0.5490161180496216,0.6853308081626892,118.0,0.8930856585502625
289,0.875,0.8666666746139526,289.0,0.7602739930152893,0.5408695340156555,0.6780996918678284,118.0,0.8930856585502625
290,0.875,0.8444444537162781,290.0,0.7465753555297852,0.5377245545387268,0.6767035722732544,118.0,0.8930856585502625
291,0.8700000047683716,0.8444444537162781,291.0,0.7739726305007935,0.5516602993011475,0.6858379244804382,118.0,0.8930856585502625
292,0.875,0.8444444537162781,292.0,0.7808219194412231,0.5514837503433228,0.6860536336898804,118.0,0.8930856585502625
293,0.8700000047683716,0.8444444537162781,293.0,0.7876712083816528,0.5557584166526794,0.6892567873001099,118.0,0.8930856585502625
294,0.8700000047683716,0.8444444537162781,294.0,0.6849315166473389,0.527259111404419,0.6681492328643799,118.0,0.8930856585502625
295,0.8600000143051147,0.8444444537162781,295.0,0.7945205569267273,0.5453683733940125,0.6798717379570007,118.0,0.8930856585502625
296,0.8700000047683716,0.8222222328186035,296.0,0.801369845867157,0.5359432101249695,0.6764034032821655,118.0,0.8930856585502625
297,0.8650000095367432,0.8444444537162781,297.0,0.7739726305007935,0.5236632823944092,0.666624903678894,118.0,0.8930856585502625
298,0.875,0.8666666746139526,298.0,0.7739726305007935,0.5237914323806763,0.6669629812240601,118.0,0.8930856585502625
299,0.8700000047683716,0.8222222328186035,299.0,0.8150684833526611,0.5349303483963013,0.6758903861045837,118.0,0.8930856585502625
300,0.8700000047683716,0.8444444537162781,300.0,0.7602739930152893,0.5358281135559082,0.6750422716140747,118.0,0.8930856585502625
301,0.8899999856948853,0.8444444537162781,301.0,0.767123281955719,0.5397930145263672,0.6778256893157959,118.0,0.8930856585502625
302,0.8949999809265137,0.8444444537162781,302.0,0.7739726305007935,0.5428875088691711,0.6798571944236755,118.0,0.8930856585502625
303,0.8949999809265137,0.8444444537162781,303.0,0.7739726305007935,0.5442125797271729,0.6804313659667969,118.0,0.8930856585502625
304,0.8949999809265137,0.8444444537162781,304.0,0.7739726305007935,0.5449227094650269,0.680988073348999,118.0,0.8930856585502625
305,0.8949999809265137,0.8444444537162781,305.0,0.7739726305007935,0.5452862977981567,0.6811891794204712,118.0,0.8930856585502625
306,0.8949999809265137,0.8444444537162781,306.0,0.7739726305007935,0.5455987453460693,0.6815360188484192,118.0,0.8930856585502625
307,0.8949999809265137,0.8444444537162781,307.0,0.7739726305007935,0.546079695224762,0.6818828582763672,118.0,0.8930856585502625
308,0.8949999809265137,0.8444444537162781,308.0,0.7739726305007935,0.5462058782577515,0.6819469332695007,118.0,0.8930856585502625
309,0.8949999809265137,0.8444444537162781,309.0,0.7739726305007935,0.5464098453521729,0.682019829750061,118.0,0.8930856585502625
310,0.8949999809265137,0.8444444537162781,310.0,0.7739726305007935,0.5465579032897949,0.6822850704193115,118.0,0.8930856585502625
311,0.8949999809265137,0.8444444537162781,311.0,0.767123281955719,0.5468595027923584,0.6825036406517029,118.0,0.8930856585502625
312,0.8949999809265137,0.8444444537162781,312.0,0.767123281955719,0.5468853712081909,0.6821480393409729,118.0,0.8930856585502625
313,0.8949999809265137,0.8444444537162781,313.0,0.7739726305007935,0.5452966690063477,0.6805479526519775,118.0,0.8930856585502625
314,0.8799999952316284,0.8666666746139526,314.0,0.7054794430732727,0.532490611076355,0.6702244281768799,118.0,0.8930856585502625
315,0.8700000047683716,0.8444444537162781,315.0,0.801369845867157,0.5472322702407837,0.6830399036407471,118.0,0.8930856585502625
316,0.8650000095367432,0.8888888955116272,316.0,0.698630154132843,0.5196892619132996,0.6617720723152161,118.0,0.8930856585502625
317,0.8650000095367432,0.8666666746139526,317.0,0.7808219194412231,0.5449068546295166,0.681331992149353,118.0,0.8930856585502625
318,0.875,0.8444444537162781,318.0,0.7602739930152893,0.5377597212791443,0.6740542054176331,118.0,0.8930856585502625
319,0.8700000047683716,0.8222222328186035,319.0,0.7602739930152893,0.5358021855354309,0.6718332767486572,118.0,0.8930856585502625
320,0.8700000047683716,0.8222222328186035,320.0,0.7534246444702148,0.5360928177833557,0.6716321706771851,118.0,0.8930856585502625
321,0.875,0.8222222328186035,321.0,0.7534246444702148,0.5351305603981018,0.6714369058609009,118.0,0.8930856585502625
322,0.875,0.8444444537162781,322.0,0.7534246444702148,0.534928560256958,0.6713290810585022,118.0,0.8930856585502625
323,0.875,0.8444444537162781,323.0,0.7534246444702148,0.5345295667648315,0.6709297299385071,118.0,0.8930856585502625
324,0.875,0.8444444537162781,324.0,0.7602739930152893,0.5347064733505249,0.6710579991340637,118.0,0.8930856585502625
325,0.875,0.8444444537162781,325.0,0.767123281955719,0.5350547432899475,0.6713320016860962,118.0,0.8930856585502625
326,0.875,0.8444444537162781,326.0,0.7534246444702148,0.5356345176696777,0.6720256209373474,118.0,0.8930856585502625
327,0.875,0.8444444537162781,327.0,0.7602739930152893,0.5365211367607117,0.6727659702301025,118.0,0.8930856585502625
328,0.8799999952316284,0.8222222328186035,328.0,0.767123281955719,0.5388720035552979,0.6745380163192749,118.0,0.8930856585502625
329,0.8899999856948853,0.8222222328186035,329.0,0.7602739930152893,0.5422533750534058,0.6772252917289734,118.0,0.8930856585502625
330,0.875,0.8222222328186035,330.0,0.7876712083816528,0.5478116869926453,0.6822442412376404,118.0,0.8930856585502625
331,0.8650000095367432,0.8222222328186035,331.0,0.7739726305007935,0.5506335496902466,0.6838181018829346,118.0,0.8930856585502625
332,0.8650000095367432,0.8888888955116272,332.0,0.8219178318977356,0.5553416609764099,0.6883561611175537,118.0,0.8930856585502625
333,0.8849999904632568,0.8888888955116272,333.0,0.7876712083816528,0.5471803545951843,0.6806849241256714,118.0,0.8930856585502625
334,0.8849999904632568,0.8444444537162781,334.0,0.7876712083816528,0.5337640047073364,0.6730982065200806,118.0,0.8930856585502625
335,0.8700000047683716,0.8444444537162781,335.0,0.7465753555297852,0.5263193845748901,0.667493462562561,118.0,0.8930856585502625
336,0.8650000095367432,0.8222222328186035,336.0,0.7602739930152893,0.5317912697792053,0.6721422076225281,118.0,0.8930856585502625
337,0.8650000095367432,0.800000011920929,337.0,0.801369845867157,0.5405260324478149,0.6795569658279419,118.0,0.8930856585502625
338,0.8650000095367432,0.800000011920929,338.0,0.801369845867157,0.5430670976638794,0.6810200810432434,118.0,0.8930856585502625
339,0.8650000095367432,0.800000011920929,339.0,0.7945205569267273,0.540802538394928,0.6794636845588684,118.0,0.8930856585502625
340,0.8600000143051147,0.800000011920929,340.0,0.767123281955719,0.5392355918884277,0.6777878403663635,118.0,0.8930856585502625
341,0.875,0.8444444537162781,341.0,0.7739726305007935,0.5459719896316528,0.6816234588623047,118.0,0.8930856585502625
342,0.8700000047683716,0.8666666746139526,342.0,0.7260273694992065,0.5447505712509155,0.6808335781097412,118.0,0.8930856585502625
343,0.8650000095367432,0.800000011920929,343.0,0.7876712083816528,0.5573989748954773,0.6882920265197754,118.0,0.8930856585502625
344,0.8650000095367432,0.8222222328186035,344.0,0.7739726305007935,0.5624157786369324,0.6915593147277832,118.0,0.8930856585502625
345,0.8650000095367432,0.8222222328186035,345.0,0.767123281955719,0.5636826753616333,0.6914018988609314,118.0,0.8930856585502625
346,0.8700000047683716,0.8222222328186035,346.0,0.767123281955719,0.5644017457962036,0.6918944716453552,118.0,0.8930856585502625
347,0.8700000047683716,0.8222222328186035,347.0,0.767123281955719,0.5648288130760193,0.6918216347694397,118.0,0.8930856585502625
348,0.875,0.8222222328186035,348.0,0.767123281955719,0.5651852488517761,0.6919586062431335,118.0,0.8930856585502625
349,0.875,0.8222222328186035,349.0,0.767123281955719,0.5657352209091187,0.6925065517425537,118.0,0.8930856585502625
350,0.8799999952316284,0.8222222328186035,350.0,0.7739726305007935,0.5660020709037781,0.6927076578140259,118.0,0.8930856585502625
351,0.8799999952316284,0.8222222328186035,351.0,0.7808219194412231,0.5664344429969788,0.6929991245269775,118.0,0.8930856585502625
352,0.8799999952316284,0.8222222328186035,352.0,0.7808219194412231,0.5670322179794312,0.6933547258377075,118.0,0.8930856585502625
353,0.8799999952316284,0.8222222328186035,353.0,0.7808219194412231,0.5673604607582092,0.6932176947593689,118.0,0.8930856585502625
354,0.8849999904632568,0.8222222328186035,354.0,0.7808219194412231,0.5676648616790771,0.6934829354286194,118.0,0.8930856585502625
355,0.8899999856948853,0.8222222328186035,355.0,0.7876712083816528,0.5680553317070007,0.6937569379806519,118.0,0.8930856585502625
356,0.8899999856948853,0.8222222328186035,356.0,0.7876712083816528,0.5682218074798584,0.6938210725784302,118.0,0.8930856585502625
357,0.8949999809265137,0.8222222328186035,357.0,0.7876712083816528,0.5683832764625549,0.6938764452934265,118.0,0.8930856585502625
358,0.8949999809265137,0.8222222328186035,358.0,0.7876712083816528,0.5688440203666687,0.6943514943122864,118.0,0.8930856585502625
359,0.8949999809265137,0.8222222328186035,359.0,0.7876712083816528,0.5690387487411499,0.6944243907928467,118.0,0.8930856585502625
360,0.8700000047683716,0.8222222328186035,360.0,0.8150684833526611,0.5673061609268188,0.6939230561256409,118.0,0.8930856585502625
361,0.8700000047683716,0.7777777910232544,361.0,0.664383590221405,0.5273558497428894,0.6678286194801331,118.0,0.8930856585502625
362,0.8799999952316284,0.7777777910232544,362.0,0.7739726305007935,0.5321245789527893,0.6719731688499451,118.0,0.8930856585502625
363,0.8799999952316284,0.8444444537162781,363.0,0.8150684833526611,0.5354279279708862,0.6737511157989502,118.0,0.8930856585502625
364,0.8799999952316284,0.8222222328186035,364.0,0.767123281955719,0.5297070741653442,0.6705945730209351,118.0,0.8930856585502625
365,0.875,0.8222222328186035,365.0,0.7739726305007935,0.5323413610458374,0.6725181937217712,118.0,0.8930856585502625
366,0.8700000047683716,0.8222222328186035,366.0,0.767123281955719,0.535999059677124,0.6746312975883484,118.0,0.8930856585502625
367,0.8700000047683716,0.8222222328186035,367.0,0.767123281955719,0.5397974848747253,0.6778053045272827,118.0,0.8930856585502625
368,0.8700000047683716,0.8222222328186035,368.0,0.7739726305007935,0.5415503978729248,0.6795191168785095,118.0,0.8930856585502625
369,0.8700000047683716,0.8222222328186035,369.0,0.7739726305007935,0.5427296757698059,0.6803672313690186,118.0,0.8930856585502625
370,0.8700000047683716,0.8222222328186035,370.0,0.7739726305007935,0.5432541966438293,0.6805770993232727,118.0,0.8930856585502625
371,0.8700000047683716,0.8444444537162781,371.0,0.7739726305007935,0.5435025095939636,0.6805683374404907,118.0,0.8930856585502625
372,0.8700000047683716,0.8444444537162781,372.0,0.7739726305007935,0.5441598892211914,0.6809239387512207,118.0,0.8930856585502625
373,0.8700000047683716,0.8444444537162781,373.0,0.7739726305007935,0.5444742441177368,0.6808772683143616,118.0,0.8930856585502625
374,0.8700000047683716,0.8444444537162781,374.0,0.7739726305007935,0.5450682640075684,0.6812328696250916,118.0,0.8930856585502625
375,0.8700000047683716,0.8444444537162781,375.0,0.7739726305007935,0.545391321182251,0.6813786029815674,118.0,0.8930856585502625
376,0.8700000047683716,0.8444444537162781,376.0,0.7739726305007935,0.5460687875747681,0.682016909122467,118.0,0.8930856585502625
377,0.8700000047683716,0.8444444537162781,377.0,0.7739726305007935,0.5464914441108704,0.6821714043617249,118.0,0.8930856585502625
378,0.8700000047683716,0.8444444537162781,378.0,0.7739726305007935,0.5465182662010193,0.6820897459983826,118.0,0.8930856585502625
379,0.8700000047683716,0.8444444537162781,379.0,0.7739726305007935,0.5469356179237366,0.682363748550415,118.0,0.8930856585502625
380,0.8700000047683716,0.8444444537162781,380.0,0.7739726305007935,0.5474466681480408,0.6826289892196655,118.0,0.8930856585502625
381,0.8700000047683716,0.8444444537162781,381.0,0.7739726305007935,0.5478419065475464,0.6831943988800049,118.0,0.8930856585502625
382,0.8700000047683716,0.8444444537162781,382.0,0.7739726305007935,0.5481567978858948,0.6831943988800049,118.0,0.8930856585502625
383,0.875,0.8444444537162781,383.0,0.7739726305007935,0.5486318469047546,0.6836141347885132,118.0,0.8930856585502625
384,0.8849999904632568,0.8444444537162781,384.0,0.7739726305007935,0.5490808486938477,0.6838968396186829,118.0,0.8930856585502625
385,0.8849999904632568,0.8444444537162781,385.0,0.7739726305007935,0.5493516325950623,0.6841154098510742,118.0,0.8930856585502625
386,0.8849999904632568,0.8444444537162781,386.0,0.7739726305007935,0.5495864152908325,0.6841795444488525,118.0,0.8930856585502625
387,0.8849999904632568,0.8444444537162781,387.0,0.7808219194412231,0.549874484539032,0.6841707825660706,118.0,0.8930856585502625
388,0.8849999904632568,0.8444444537162781,388.0,0.7808219194412231,0.5500258803367615,0.684097945690155,118.0,0.8930856585502625
389,0.8849999904632568,0.8444444537162781,389.0,0.7808219194412231,0.5504728555679321,0.6843806505203247,118.0,0.8930856585502625
390,0.8849999904632568,0.8444444537162781,390.0,0.7876712083816528,0.5490987300872803,0.6834450364112854,118.0,0.8930856585502625
391,0.8650000095367432,0.8666666746139526,391.0,0.6917808055877686,0.5276039838790894,0.6667618751525879,118.0,0.8930856585502625
392,0.8600000143051147,0.8444444537162781,392.0,0.8219178318977356,0.5522361397743225,0.6853949427604675,118.0,0.8930856585502625
393,0.8799999952316284,0.8666666746139526,393.0,0.7191780805587769,0.5274006128311157,0.6686651110649109,118.0,0.8930856585502625
394,0.8799999952316284,0.8666666746139526,394.0,0.801369845867157,0.5575559139251709,0.6919265389442444,118.0,0.8930856585502625
395,0.875,0.8444444537162781,395.0,0.7808219194412231,0.5504215359687805,0.6864820718765259,118.0,0.8930856585502625
396,0.8899999856948853,0.8666666746139526,396.0,0.7808219194412231,0.5433070659637451,0.6798513531684875,118.0,0.8930856585502625
397,0.8899999856948853,0.8444444537162781,397.0,0.7808219194412231,0.540069043636322,0.6777616143226624,118.0,0.8930856585502625
398,0.875,0.8444444537162781,398.0,0.7808219194412231,0.5413323044776917,0.6780210137367249,118.0,0.8930856585502625
399,0.8799999952316284,0.8444444537162781,399.0,0.7739726305007935,0.5370763540267944,0.6741416454315186,118.0,0.8930856585502625
400,0.8799999952316284,0.8444444537162781,400.0,0.767123281955719,0.5349735021591187,0.6722384095191956,118.0,0.8930856585502625
